,text,state,date,star,hp_data
118,Good,"Certified Buyer, Bansgaon",3 months ago,3,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
119,Ok good,"Certified Buyer, Bengaluru",3 months ago,3,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
120,Good,"Certified Buyer, Chilakaluripet",4 months ago,3,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
121,nice product,"Certified Buyer, Khammam",4 months ago,3,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
122,Good,"Certified Buyer, Bengaluru Rural District",5 months ago,3,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
123,Nice pic,"Certified Buyer, Gorakhpur",6 months ago,3,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
124,Good product,"Certified Buyer, Hindupur",8 months ago,3,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
125,"It's perfomance is best in and so fast cooling.

Pros:Fast cooling, base drawer is there, i think its energy saving

Con's:don't think about using water content substances inside freezer, deposing ice on the wall so fastly,

2-as per the design its not specious enough like other 185 Ltr","Certified Buyer, Wayanad District",9 months ago,3,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
126,Very nice 👍,"Certified Buyer, Mummidivaram",9 months ago,3,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
127,Nice but rate is high,"Certified Buyer, Salem",10 months ago,3,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
128,Ok ok product,"Certified Buyer, Rohtas District","Aug, 2023",3,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
129,Ok ok type,"Certified Buyer, Vasai Virar","Jul, 2023",3,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
130,Little noise came compare with Samsung and whirlpool...my home old refrigerator whirlpool no noise...,"Certified Buyer, Hosur","May, 2023",3,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
131,"I Gifted my Mother.... My mother so Happy.. ❤
Thank you Flipkart 🙏🙏","Certified Buyer, Dharmapuri District","Jul, 2023",4,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
132,"Nice product, its usefull for 5 to 6 person","Certified Buyer, Baidyabati",11 months ago,4,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
133,"My special gift for wife ,she very happy and love it very nice reficiter","Certified Buyer, Bengaluru",11 months ago,4,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
134,LG refrigerator 😍😍,"Certified Buyer, Krishnagiri District","May, 2023",4,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
135,Very nice product,"Certified Buyer, Chopda",3 months ago,4,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
136,Go for it .,"Certified Buyer, Paradip",10 months ago,4,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
137,"Product is good, I liked it. After delivery it is recommended to wait for 4 hour, before switching on your fridge. Manual defrost is bit of outdated, overall it's good.","Certified Buyer, Nebadhai Duttapukur","Jun, 2023",4,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
138,Product is good but delivery is very worst,"Certified Buyer, Chitradurga District","May, 2023",4,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
139,All are ok but basket cover in not fit in properly Installation done me only. I call customer care they said you only need to do installation. Refrigerator is very good. I like it very much.,"Certified Buyer, Bengaluru Rural District",1 month ago,4,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
140,Good products value for money,"Certified Buyer, Rae Bareli District",1 month ago,4,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
141,Nice product,"Certified Buyer, Gobindpur",2 months ago,4,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
142,"If you find a best fridge under 20 k with good capacity and cooling performance then go for it 👍👍

If you find a fridge for store lots of cold drinks and foods then this is not for you because this is a small capacity fridge.","Certified Buyer, Howrah",2 months ago,4,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
143,TO 1 MONTH USERS SO VERY GOOD REFRIGERATOR IN THIS PRICE RANGE.,"Certified Buyer, Gorakhpur",2 months ago,4,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
144,Ok,"Certified Buyer, Thiruvaiyaru",2 months ago,4,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
145,Good,"Certified Buyer, Dhanbad",2 months ago,4,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
146,Good product,"Certified Buyer, East Godavari District",2 months ago,4,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
147,Good,"Certified Buyer, Veraval",2 months ago,4,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
148,Good n,"Certified Buyer, Lanka",2 months ago,4,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
149,Nice product,"Certified Buyer, Vijaynagar",3 months ago,4,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
150,Good product,"Certified Buyer, Palacole",3 months ago,4,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
151,Good product,"Certified Buyer, Chunar",3 months ago,4,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
152,Nice,"Certified Buyer, Araria District",4 months ago,4,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
153,My dear researches I don't researche as like me it's a nice product take it ...,"Certified Buyer, Annavaram",4 months ago,4,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
154,"Good product bat dore side hitting esu hai
Everything is okay","Certified Buyer, Ahmedabad",4 months ago,4,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
155,Actually a very good product from LG for a family of 3-5 members.,"Certified Buyer, Greater Noida",4 months ago,4,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
156,In price segment very good product and fast delivery.,"Certified Buyer, Ntpc Kaniha Township",4 months ago,4,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
157,"Nice,","Certified Buyer, Hyderabad",4 months ago,4,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
158,its nice overall,"Certified Buyer, Naharlagun",4 months ago,4,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
159,Very,"Certified Buyer, Bhaderwah",4 months ago,4,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
160,Good,"Certified Buyer, Virudhunagar",4 months ago,4,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
161,Valu for money ☺️,"Certified Buyer, Bengaluru",4 months ago,4,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
162,Ok,"Certified Buyer, Siwan District",4 months ago,4,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
163,Good,"Certified Buyer, Alok City",4 months ago,4,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
164,"Superb, vegitables Storage is small size anyway good 😊","Certified Buyer, Coimbatore District",4 months ago,4,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
165,Good product 👍👍,"Certified Buyer, Babarpur Ajitmal",4 months ago,4,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
166,Best Product For low price.,"Certified Buyer, Aurangabad District",4 months ago,4,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
167,Nice,"Certified Buyer, Hyderabad",4 months ago,4,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
168,"Desined 10/8
Value for money","Certified Buyer, Jevargi",5 months ago,4,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
169,Good 😊,"Certified Buyer, Azamgarh",5 months ago,4,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
170,"Nice product
Flipkart really good 😊","Certified Buyer, Faridabad Division",5 months ago,4,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
171,Hey the refrigerator is great.,"Certified Buyer, Ghaziabad",5 months ago,4,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
172,"Product is good after all LG Brand itself make sense by its unique design, by post sales service. Loved it","Certified Buyer, New Delhi",5 months ago,4,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
173,Good,"Certified Buyer, Upleta",5 months ago,4,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
174,Nice... Go for it 👍👍😊,"Certified Buyer, Kullu",5 months ago,4,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
175,Budget friendly product,"Certified Buyer, Anand District",5 months ago,4,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
176,In this prises I have ordered best fridge,"Certified Buyer, Chikhli",5 months ago,4,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
177,Value for money,"Certified Buyer, Mumbai",6 months ago,4,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
178,Paint of its product is worst,"Certified Buyer, Nalanda District",6 months ago,4,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
179,Very good design and good capacity,"Certified Buyer, Nandurbar District",6 months ago,4,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
180,Super refrigerator in my budget thank you Flipkart,"Certified Buyer, Khammam",6 months ago,4,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
181,All Over Good👍😊,"Certified Buyer, Vyara",7 months ago,4,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
182,Good,"Certified Buyer, Trichy",7 months ago,4,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
183,Amazing product 😁👏,"Certified Buyer, Visakhapatnam",7 months ago,4,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
184,Good,"Certified Buyer, Shillong",7 months ago,4,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
185,Nice,"Certified Buyer, Kamrup District",7 months ago,4,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
186,Wonderful must buy 👌,"Certified Buyer, Dholka",7 months ago,4,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
187,Product is tooo nicee 😍,"Certified Buyer, Pune District",8 months ago,4,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
188,Thank you Flipkart,"Certified Buyer, Bangalore",8 months ago,4,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
189,In budget this is good,"Certified Buyer, Bengaluru",8 months ago,4,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
190,Good prod,"Certified Buyer, Bhavnagar",8 months ago,4,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
191,Good,"Certified Buyer, Singarayakonda",8 months ago,4,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
192,Good,"Certified Buyer, Kamalapuram Karimnagar District",8 months ago,4,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
193,Good prodect but delivery is to late,"Certified Buyer, Shimoga",9 months ago,4,"LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor  (Blue Euphoria, GL-D199OBEY)"
