,text,star,hp_data,city,transformed_date,product_num,state
645,"Motherboard gone on second day of purchase..
Hate this product and flipkart.",1,"LG UR7500 126 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Noida,"Oct, 2021",50UR7500PSC,Noida
646,Cast is not working. Disappointed 😞,1,"LG UR7500 126 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Hyderabad,"Oct, 2021",50UR7500PSC,Hyderabad
647,"Not good item
Picture quality is not good",1,"LG UR7500 126 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Puttur,"Aug, 2021",50UR7500PSC,Puttur
648,Good product..worth for money.,5,"LG UR7500 126 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Tuticorin,"Dec, 2021",50UR7500PSC,Tuticorin
649,Sd quality is normal hd is better sounds also better,5,"LG UR7500 126 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Chennai,"Oct, 2023",50UR7500PSC,Chennai
650,Very nice and beautiful pictures sound very good best tv,5,"LG UR7500 126 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Pune,"Oct, 2023",50UR7500PSC,Pune
651,Not happy with the brightness. Sometimes the screen light is over bright which is harmful for the eyes. Expected a better quality product. I request the LG brand to take this TV back and refund my money.,2,"LG UR7500 126 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Ranga Reddy,"Jul, 2023",50UR7500PSC,Ranga Reddy
652,Picture quality view wise is not good it is showing like some very minor pause while watching TV,2,"LG UR7500 126 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Ghaziabad,"Oct, 2022",50UR7500PSC,Ghaziabad
653,"Before buying this please know the difference between the new model and the old model.
1. You cannot change the aspect ratio in the new model.
2. No dolby support in the new model.
3. Sound is too poor in new model.
4. In 4k sometimes your video is lacking.
5. You will not get magic remote with this. You have to buy magic remote separately for 1300.

What is good.
Only picture quality is better than the previous model.
Thinking to return but it's a long process. Therefore now i have to use this.",2,"LG UR7500 126 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Kolkata,"Sep, 2022",50UR7500PSC,Kolkata
654,"Sound out out is disappointing, even after connecting with Marshal Stanmore 2 , it is not throwing loud sound",2,"LG UR7500 126 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Greater Noida,"Jun, 2022",50UR7500PSC,Greater Noida
655,Picture quality bad,2,"LG UR7500 126 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Hyderabad,"Jan, 2022",50UR7500PSC,Hyderabad
656,Poor quality panel from LG. Do not buy this TV. As you can see there are horizontal patches on the display,1,"LG UR7500 126 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Prayagraj,"Jan, 2024",50UR7500PSC,Prayagraj
657,"No magic remote
Very disappointed
Am not sure why LG is not able to provide
I was not aware of this otherwise I would have gone for SAMSUNG
SAMSUNG REMOTE LOOKS AWESOME",3,"LG UR7500 126 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Bengaluru,"Aug, 2021",50UR7500PSC,Bengaluru
658,Eyes r straining getting head ache.. Not to my expectation,3,"LG UR7500 126 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Kurnool,"Nov, 2021",50UR7500PSC,Kurnool
659,"Superb product within 30k..
But one manufacturing defect i found in the TV Within 1 hour of use...Found two tiny black spots ( Most probably DEAD PIXEL) in the display.
## I am able to locate this tiny black spots after displaying complete white screen... black spots are visible only from very close distance but not visible
From normal viewing distance.",3,"LG UR7500 126 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Jorhat,"Nov, 2022",50UR7500PSC,Jorhat
660,Good Quality,4,"LG UR7500 126 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",West Godavari District,"Oct, 2023",50UR7500PSC,West Godavari District
661,I’m very happy with all the features and quality if this TV. Sound and screen is amazing. Consumes very less electricity. Support apple home and apple tv.,5,"LG UR7500 126 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Bhagalpur,"Dec, 2021",50UR7500PSC,Bhagalpur
662,Very nice tv with a clean view and very fast installation .,5,"LG UR7500 126 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Aurangabad,"Nov, 2023",50UR7500PSC,Aurangabad
663,Remote control is working slow and not good.,3,"LG UR7500 126 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Hosapete,"Aug, 2023",50UR7500PSC,Hosapete
664,Gave 3 star to picture quality because I dont think I have an IPS display. The brightness is not good enough as my room is sunlit. I suppose it is a VA panel.,3,"LG UR7500 126 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Mira Bhayandar,"Feb, 2023",50UR7500PSC,Mira Bhayandar
665,Product is good for this price. Of course it's a LG product so reliability and quality is best. Delivery was good. But the installation experience was very worst. Installation person not clearly explained all things about the product and he is rough handling one.,3,"LG UR7500 126 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Dharmapuri,"Nov, 2022",50UR7500PSC,Dharmapuri
666,"6 way Wall mount is not being provided by the engineer as it was offered by Flipkart. After 10 days of delivery, installation has not been done so far. Very poor service by Flipkart as well as by LG.",1,"LG UR7500 139 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Jind District,"Jul, 2024",55UR7500PSC,Jind District
667,It's worst product..worst flip,1,"LG UR7500 139 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Srikakulam,"Aug, 2024",55UR7500PSC,Srikakulam
668,"I received the TV 4 days back and still the installation hasn't happened. Very disappointed with service of LG. Will never buy any appliances from this brand again.!
Will update , if installation happens from their side anytime",1,"LG UR7500 139 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Piravom,"Aug, 2024",55UR7500PSC,Piravom
669,"I did not like the VA panel given by LG at all. It is very wrong with the memory. I should get an IPS panel. If possible, change mine to an IPS panel. Panel is very basic like other low range brands",1,"LG UR7500 139 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",New Delhi,"Aug, 2024",55UR7500PSC,New Delhi
670,"Please guys not purchase any product,to much bad product and service",1,"LG UR7500 139 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Nawada District,"Jul, 2024",55UR7500PSC,Nawada District
671,Damage product,1,"LG UR7500 139 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Pune,"Jul, 2024",55UR7500PSC,Pune
672,best tv if you could get it under 40k (50inch) amazing and fast ui with great clarity and amazing sound .......go for it,1,"LG UR7500 139 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Ghaziabad,"Jun, 2024",55UR7500PSC,Ghaziabad
673,Worst ever. Do not buy Lg product. You have to beg them for installation. Tv is very slow and view angel is worst,1,"LG UR7500 139 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Chennai,"Jun, 2024",55UR7500PSC,Chennai
674,Product not Swtching on after only 5 days * power issue . Worst thing to hppen when you purchase something new . Raises many questions,1,"LG UR7500 139 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Aurangabad,"May, 2024",55UR7500PSC,Aurangabad
675,"Worst at boot,worst at connectivity",1,"LG UR7500 139 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Bangalore,"May, 2024",55UR7500PSC,Bangalore
676,Didn't fit it properly,1,"LG UR7500 139 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Gwalior Division,"Apr, 2024",55UR7500PSC,Gwalior Division
677,Backlight bleeding issue... worst panel,1,"LG UR7500 139 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Gandhinagar,"Apr, 2024",55UR7500PSC,Gandhinagar
678,"Picture quality is decent and nice, Sound quality is very good. Tv get hanged while starting. On my TV hoststar and Airtel connect app works very very slow. Hotstar is given default in tv but still it get very very lag. Software is very poor.",1,"LG UR7500 139 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Pimpri Chinchwad,"Apr, 2024",55UR7500PSC,Pimpri Chinchwad
679,"Installation was not done on described date .
Waited for another 3 full working days still no response
No proper response from the brand side
Not a happy customer . I had to install wall mount all my myself .",1,"LG UR7500 139 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Hosur,"Apr, 2024",55UR7500PSC,Hosur
680,Very bad product not support play Stor,1,"LG UR7500 139 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Nalanda District,"Apr, 2024",55UR7500PSC,Nalanda District
681,Donot purchase anything from FLIPKART.,1,"LG UR7500 139 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Bengaluru,"Apr, 2024",55UR7500PSC,Bengaluru
682,"Display quality is poor, not worthy,",1,"LG UR7500 139 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Bengaluru,"Apr, 2024",55UR7500PSC,Bengaluru
683,Very bad condition,1,"LG UR7500 139 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",West Godavari District,"Mar, 2024",55UR7500PSC,West Godavari District
684,Very bad from Lg. I have received VA panel 55 tv and when watching cricket is very bad memc worst working,1,"LG UR7500 139 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Kosi Kalan,"Mar, 2024",55UR7500PSC,Kosi Kalan
685,Nice tv but all are okay but let's see after 3 months what will be activityof TV,1,"LG UR7500 139 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Tumkur District,"Mar, 2024",55UR7500PSC,Tumkur District
686,Product is good but the unmatched remote experience puts you down. On top of it flipkart delivery person stole exchange tv and updated the status is a horrible experience. Ticket is open for months now and feeling helpless,1,"LG UR7500 139 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Chennai,"Mar, 2024",55UR7500PSC,Chennai
687,TV is good. Only the remote is worst same like 20 years old TV only because of remote I will not suggest this TV to purchase.,1,"LG UR7500 139 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Tiruvallur,"Mar, 2024",55UR7500PSC,Tiruvallur
688,"After 6 month, i changed panel...free of cost but question is why its happened",1,"LG UR7500 139 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Jabalpur,"Mar, 2024",55UR7500PSC,Jabalpur
689,Worst experience from Flipkart. The product was delivered on time but there is no update on installation. The installation status was showing at next day after purchase of product but there is no update from installation team since last 48 hrs.,1,"LG UR7500 139 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Greater Noida,"Feb, 2024",55UR7500PSC,Greater Noida
690,"1.Very worst OS
2. Very slow
3. Very worst experience for installation
4. App support is worst
5. Not a user friendly
6. Useless product

Finally never ever buy LG TV",1,"LG UR7500 139 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Chennai,"Jan, 2024",55UR7500PSC,Chennai
691,DAMAGE ITEM,1,"LG UR7500 139 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Raipur,"Jan, 2024",55UR7500PSC,Raipur
692,Please make sure before purchasing this TV model whether it is a VA display panel or IPS display panel. I purchased this LG TV because LG provides IPS display panels in its TV but unfortunately it's a VA display panel. Totally disappointed on this purchase. Didn't expected this marketing gimmick from such a reputed brand like LG.,1,"LG UR7500 139 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Babhaleshwar,"Jan, 2024",55UR7500PSC,Babhaleshwar
693,"It's being 4 days to purchased LG tv 55 inches but still installation process not completed..i have called so many times but no response.. it's bad experience,i am very disappointed 😞
I won't buy anything from Flipkart from now",1,"LG UR7500 139 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Kampli,"Jan, 2024",55UR7500PSC,Kampli
694,Worst Smart TV ever bought. Mother board went off within 6 months and now Display went off within 1.5 years. That's the total life of LG TV. Don't ever go for LG TV. Nowadays even companies like LG are not using Genuine parts. I am throwing off...Pissed off. Bye LG for ever.,1,"LG UR7500 139 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Noida,"Dec, 2023",55UR7500PSC,Noida
695,Worst,1,"LG UR7500 139 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Vadodara,"Dec, 2023",55UR7500PSC,Vadodara
696,Dead pixels around corners,1,"LG UR7500 139 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Jaipur Division,"Nov, 2023",55UR7500PSC,Jaipur Division
697,TV on/off issue,1,"LG UR7500 139 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Surat,"Nov, 2023",55UR7500PSC,Surat
698,Not up to the mark,1,"LG UR7500 139 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Duliajan,"Nov, 2023",55UR7500PSC,Duliajan
699,"Worst tv brothers konoddu..
Servicing number one worst
Picture quality worst
Sound worst",1,"LG UR7500 139 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Srikakulam,"Nov, 2023",55UR7500PSC,Srikakulam
700,Picture Quality could be better,1,"LG UR7500 139 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Mumbai,"Nov, 2023",55UR7500PSC,Mumbai
701,Picture no clarity,1,"LG UR7500 139 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Chennai,"Nov, 2023",55UR7500PSC,Chennai
702,"Better not to order this product as its 1 Star product..and it has not mentioned anywhere in the description
So, please dont buy this product, if you want to save your electricity...",1,"LG UR7500 139 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Bettiah,"Oct, 2023",55UR7500PSC,Bettiah
703,Not a good product.. picture quality is very dull.. brightness of the TV is not at all good... not able to enjoy the OTT HD content..,1,"LG UR7500 139 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Pimpri Chinchwad,"Oct, 2023",55UR7500PSC,Pimpri Chinchwad
704,Fault display on the first time use very disappointed,1,"LG UR7500 139 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Reasi,"Oct, 2023",55UR7500PSC,Reasi
705,The remote is not working. I tried changing batteries as well but no luck.,1,"LG UR7500 139 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Metapally,"Oct, 2023",55UR7500PSC,Metapally
706,I bought this tv in festive offer..9th October 2023.the product received..11 th October 2023 installation...same day night this tv picture not working....so many times I called to customer care...they're not respond is not well...I bought disappointe to bought this product...,1,"LG UR7500 139 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Khammam,"Oct, 2023",55UR7500PSC,Khammam
707,Panal is va lts very bad quality panal,1,"LG UR7500 139 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Jodhpur,"Oct, 2023",55UR7500PSC,Jodhpur
708,Voice remote not providing pathetic buy any brand brand provide voice remote,1,"LG UR7500 139 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Meerut Division,"Sep, 2023",55UR7500PSC,Meerut Division
709,"Tv remote very very poor quality
In 6month not working properly",1,"LG UR7500 139 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Gautam Buddha Nagar,"Aug, 2023",55UR7500PSC,Gautam Buddha Nagar
710,Worst,1,"LG UR7500 139 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Vasai Virar,"Aug, 2023",55UR7500PSC,Vasai Virar
711,Veer poor,1,"LG UR7500 139 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Mathura,"Aug, 2023",55UR7500PSC,Mathura
712,Tv sound was good picture quality is also good but lg remote not working with in one month they I have to pay for new what pathetic thing,1,"LG UR7500 139 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Badlapur,"Aug, 2023",55UR7500PSC,Badlapur
713,Heating problem,1,"LG UR7500 139 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Bastar District,"Aug, 2023",55UR7500PSC,Bastar District
714,"Pathetic service by Flipkart. Received product after 16 days. Then installation done on the 3rd day after delivery. BTW TV is good, no complaints. But don't buy it from Flipkart",1,"LG UR7500 139 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Chandurbazar,"Aug, 2023",55UR7500PSC,Chandurbazar
715,Horrible,1,"LG UR7500 139 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Karimnagar,"Aug, 2023",55UR7500PSC,Karimnagar
716,"Don't encourage Flipkart worst service, second quality products,",1,"LG UR7500 139 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Hyderabad,"Aug, 2023",55UR7500PSC,Hyderabad
717,Really bad,1,"LG UR7500 139 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Majgaon,"Aug, 2023",55UR7500PSC,Majgaon
718,Very very bad products don't buy Flipkart,1,"LG UR7500 139 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Hyderabad,"Aug, 2023",55UR7500PSC,Hyderabad
719,"This tv is not worth 15k Indian rupees as this is the slowest software , 1.5 gb ram is zero against this software. Sound is good enough but picture quality is not as compared to other smaller or new comers. The worst thing is the remote which is provided out of the box, this kind of tv remote in 2023 with this much price is non sense and 80% my dislike about the tv is the remote and the software the duo combo of software with this below third class remote makes it the never to be purchased an...
READ MORE",1,"LG UR7500 139 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Gurugram,"Jul, 2023",55UR7500PSC,Gurugram
720,I am not happy for this product,1,"LG UR7500 139 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Karimnagar District,"Jul, 2023",55UR7500PSC,Karimnagar District
721,Very bad experience with Flipkart customer care. Regarding demo and installation of television. They give 28 july date of demo and installation. Then change the date 30 july.. customer support team not give any satisfied answer.,1,"LG UR7500 139 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Navi Mumbai,"Jul, 2023",55UR7500PSC,Navi Mumbai
722,Sound system got broken within month of buying from FLIPKART. Really bad experience,1,"LG UR7500 139 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Sangrur,"Jul, 2023",55UR7500PSC,Sangrur
723,Hanging Garden. Too slow and unresponsive web os. Android tv with 1gb ram is much fluid and smoother than this tv web os. I had to buy a fire tv 4k stick to bypass this web os of lg.,1,"LG UR7500 139 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Kolkata,"Jul, 2023",55UR7500PSC,Kolkata
724,Flipkart delivery service is too worst in this pin code 535148. Demo installation was not initiated by flipkart. Later LG service center has been contacted personally for demo and installation by me. Flipkart cancelled the demo and installation with out any intimation. There is no problem in product quality.,1,"LG UR7500 139 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Vizianagaram District,"Jun, 2023",55UR7500PSC,Vizianagaram District
725,"No Magic Remote not satisfied
LG should include the magic remote with TV itself",1,"LG UR7500 139 cm Ultra HD LED Smart WebOS TV with Alpha75 Gen6 AI Processor, AI Picture Pro, 4K Upscaling, 60 Hz Refresh Rate, Game Optimizer, Magic Remote Capability",Mira Bhayandar,"Jun, 2023",55UR7500PSC,Mira Bhayandar
