,text,star,hp_data,city,transformed_date,product_num,state
121,nice product,3,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Khammam,"Apr, 2024","Blue Euphoria, GL-D199OBEY",Khammam
122,Good,3,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Bengaluru Rural District,"Mar, 2024","Blue Euphoria, GL-D199OBEY",Bengaluru Rural District
123,Nice pic,3,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Gorakhpur,"Feb, 2024","Blue Euphoria, GL-D199OBEY",Gorakhpur
124,Good product,3,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Hindupur,"Dec, 2023","Blue Euphoria, GL-D199OBEY",Hindupur
125,"It's perfomance is best in and so fast cooling.

Pros:Fast cooling, base drawer is there, i think its energy saving

Con's:don't think about using water content substances inside freezer, deposing ice on the wall so fastly,

2-as per the design its not specious enough like other 185 Ltr",3,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Wayanad District,"Nov, 2023","Blue Euphoria, GL-D199OBEY",Wayanad District
126,Very nice 👍,3,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Mummidivaram,"Nov, 2023","Blue Euphoria, GL-D199OBEY",Mummidivaram
127,Nice but rate is high,3,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Salem,"Oct, 2023","Blue Euphoria, GL-D199OBEY",Salem
128,Ok ok product,3,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Rohtas District,"Aug, 2023","Blue Euphoria, GL-D199OBEY",Rohtas District
129,Ok ok type,3,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Vasai Virar,"Jul, 2023","Blue Euphoria, GL-D199OBEY",Vasai Virar
130,Little noise came compare with Samsung and whirlpool...my home old refrigerator whirlpool no noise...,3,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Hosur,"May, 2023","Blue Euphoria, GL-D199OBEY",Hosur
131,"I Gifted my Mother.... My mother so Happy.. ❤
Thank you Flipkart 🙏🙏",4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Dharmapuri District,"Jul, 2023","Blue Euphoria, GL-D199OBEY",Dharmapuri District
132,"Nice product, its usefull for 5 to 6 person",4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Baidyabati,"Sep, 2023","Blue Euphoria, GL-D199OBEY",Baidyabati
133,"My special gift for wife ,she very happy and love it very nice reficiter",4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Bengaluru,"Sep, 2023","Blue Euphoria, GL-D199OBEY",Bengaluru
134,LG refrigerator 😍😍,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Krishnagiri District,"May, 2023","Blue Euphoria, GL-D199OBEY",Krishnagiri District
135,Very nice product,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Chopda,"May, 2024","Blue Euphoria, GL-D199OBEY",Chopda
136,Go for it .,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Paradip,"Oct, 2023","Blue Euphoria, GL-D199OBEY",Paradip
137,"Product is good, I liked it. After delivery it is recommended to wait for 4 hour, before switching on your fridge. Manual defrost is bit of outdated, overall it's good.",4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Nebadhai Duttapukur,"Jun, 2023","Blue Euphoria, GL-D199OBEY",Nebadhai Duttapukur
138,Product is good but delivery is very worst,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Chitradurga District,"May, 2023","Blue Euphoria, GL-D199OBEY",Chitradurga District
139,All are ok but basket cover in not fit in properly Installation done me only. I call customer care they said you only need to do installation. Refrigerator is very good. I like it very much.,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Bengaluru Rural District,"Jul, 2024","Blue Euphoria, GL-D199OBEY",Bengaluru Rural District
140,Good products value for money,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Rae Bareli District,"Jul, 2024","Blue Euphoria, GL-D199OBEY",Rae Bareli District
141,Nice product,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Gobindpur,"Jun, 2024","Blue Euphoria, GL-D199OBEY",Gobindpur
142,"If you find a best fridge under 20 k with good capacity and cooling performance then go for it 👍👍

If you find a fridge for store lots of cold drinks and foods then this is not for you because this is a small capacity fridge.",4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Howrah,"Jun, 2024","Blue Euphoria, GL-D199OBEY",Howrah
143,TO 1 MONTH USERS SO VERY GOOD REFRIGERATOR IN THIS PRICE RANGE.,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Gorakhpur,"Jun, 2024","Blue Euphoria, GL-D199OBEY",Gorakhpur
144,Ok,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Thiruvaiyaru,"Jun, 2024","Blue Euphoria, GL-D199OBEY",Thiruvaiyaru
145,Good,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Dhanbad,"Jun, 2024","Blue Euphoria, GL-D199OBEY",Dhanbad
146,Good product,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,East Godavari District,"Jun, 2024","Blue Euphoria, GL-D199OBEY",East Godavari District
147,Good,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Veraval,"Jun, 2024","Blue Euphoria, GL-D199OBEY",Veraval
148,Good n,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Lanka,"Jun, 2024","Blue Euphoria, GL-D199OBEY",Lanka
149,Nice product,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Vijaynagar,"May, 2024","Blue Euphoria, GL-D199OBEY",Vijaynagar
150,Good product,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Palacole,"May, 2024","Blue Euphoria, GL-D199OBEY",Palacole
151,Good product,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Chunar,"May, 2024","Blue Euphoria, GL-D199OBEY",Chunar
152,Nice,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Araria District,"Apr, 2024","Blue Euphoria, GL-D199OBEY",Araria District
153,My dear researches I don't researche as like me it's a nice product take it ...,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Annavaram,"Apr, 2024","Blue Euphoria, GL-D199OBEY",Annavaram
154,"Good product bat dore side hitting esu hai
Everything is okay",4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Ahmedabad,"Apr, 2024","Blue Euphoria, GL-D199OBEY",Ahmedabad
155,Actually a very good product from LG for a family of 3-5 members.,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Greater Noida,"Apr, 2024","Blue Euphoria, GL-D199OBEY",Greater Noida
156,In price segment very good product and fast delivery.,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Ntpc Kaniha Township,"Apr, 2024","Blue Euphoria, GL-D199OBEY",Ntpc Kaniha Township
157,"Nice,",4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Hyderabad,"Apr, 2024","Blue Euphoria, GL-D199OBEY",Hyderabad
158,its nice overall,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Naharlagun,"Apr, 2024","Blue Euphoria, GL-D199OBEY",Naharlagun
159,Very,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Bhaderwah,"Apr, 2024","Blue Euphoria, GL-D199OBEY",Bhaderwah
160,Good,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Virudhunagar,"Apr, 2024","Blue Euphoria, GL-D199OBEY",Virudhunagar
161,Valu for money ☺️,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Bengaluru,"Apr, 2024","Blue Euphoria, GL-D199OBEY",Bengaluru
162,Ok,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Siwan District,"Apr, 2024","Blue Euphoria, GL-D199OBEY",Siwan District
163,Good,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Alok City,"Apr, 2024","Blue Euphoria, GL-D199OBEY",Alok City
164,"Superb, vegitables Storage is small size anyway good 😊",4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Coimbatore District,"Apr, 2024","Blue Euphoria, GL-D199OBEY",Coimbatore District
165,Good product 👍👍,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Babarpur Ajitmal,"Apr, 2024","Blue Euphoria, GL-D199OBEY",Babarpur Ajitmal
166,Best Product For low price.,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Aurangabad District,"Apr, 2024","Blue Euphoria, GL-D199OBEY",Aurangabad District
167,Nice,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Hyderabad,"Apr, 2024","Blue Euphoria, GL-D199OBEY",Hyderabad
168,"Desined 10/8
Value for money",4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Jevargi,"Mar, 2024","Blue Euphoria, GL-D199OBEY",Jevargi
169,Good 😊,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Azamgarh,"Mar, 2024","Blue Euphoria, GL-D199OBEY",Azamgarh
170,"Nice product
Flipkart really good 😊",4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Faridabad Division,"Mar, 2024","Blue Euphoria, GL-D199OBEY",Faridabad Division
171,Hey the refrigerator is great.,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Ghaziabad,"Mar, 2024","Blue Euphoria, GL-D199OBEY",Ghaziabad
172,"Product is good after all LG Brand itself make sense by its unique design, by post sales service. Loved it",4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,New Delhi,"Mar, 2024","Blue Euphoria, GL-D199OBEY",New Delhi
173,Good,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Upleta,"Mar, 2024","Blue Euphoria, GL-D199OBEY",Upleta
174,Nice... Go for it 👍👍😊,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Kullu,"Mar, 2024","Blue Euphoria, GL-D199OBEY",Kullu
175,Budget friendly product,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Anand District,"Mar, 2024","Blue Euphoria, GL-D199OBEY",Anand District
176,In this prises I have ordered best fridge,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Chikhli,"Mar, 2024","Blue Euphoria, GL-D199OBEY",Chikhli
177,Value for money,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Mumbai,"Feb, 2024","Blue Euphoria, GL-D199OBEY",Mumbai
178,Paint of its product is worst,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Nalanda District,"Feb, 2024","Blue Euphoria, GL-D199OBEY",Nalanda District
179,Very good design and good capacity,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Nandurbar District,"Feb, 2024","Blue Euphoria, GL-D199OBEY",Nandurbar District
180,Super refrigerator in my budget thank you Flipkart,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Khammam,"Feb, 2024","Blue Euphoria, GL-D199OBEY",Khammam
181,All Over Good👍😊,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Vyara,"Jan, 2024","Blue Euphoria, GL-D199OBEY",Vyara
182,Good,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Trichy,"Jan, 2024","Blue Euphoria, GL-D199OBEY",Trichy
183,Amazing product 😁👏,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Visakhapatnam,"Jan, 2024","Blue Euphoria, GL-D199OBEY",Visakhapatnam
184,Good,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Shillong,"Jan, 2024","Blue Euphoria, GL-D199OBEY",Shillong
185,Nice,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Kamrup District,"Jan, 2024","Blue Euphoria, GL-D199OBEY",Kamrup District
186,Wonderful must buy 👌,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Dholka,"Jan, 2024","Blue Euphoria, GL-D199OBEY",Dholka
187,Product is tooo nicee 😍,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Pune District,"Dec, 2023","Blue Euphoria, GL-D199OBEY",Pune District
188,Thank you Flipkart,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Bangalore,"Dec, 2023","Blue Euphoria, GL-D199OBEY",Bangalore
189,In budget this is good,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Bengaluru,"Dec, 2023","Blue Euphoria, GL-D199OBEY",Bengaluru
190,Good prod,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Bhavnagar,"Dec, 2023","Blue Euphoria, GL-D199OBEY",Bhavnagar
191,Good,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Singarayakonda,"Dec, 2023","Blue Euphoria, GL-D199OBEY",Singarayakonda
192,Good,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Kamalapuram Karimnagar District,"Dec, 2023","Blue Euphoria, GL-D199OBEY",Kamalapuram Karimnagar District
193,Good prodect but delivery is to late,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Shimoga,"Nov, 2023","Blue Euphoria, GL-D199OBEY",Shimoga
194,Good,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Puttur,"Nov, 2023","Blue Euphoria, GL-D199OBEY",Puttur
195,God Quality,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Sangareddy District,"Nov, 2023","Blue Euphoria, GL-D199OBEY",Sangareddy District
196,Value for money product👌🙏,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Shimoga District,"Nov, 2023","Blue Euphoria, GL-D199OBEY",Shimoga District
197,Beautiful,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Gorakhpur,"Nov, 2023","Blue Euphoria, GL-D199OBEY",Gorakhpur
198,Excellent,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Sri Potti Sriramulu Nellore District,"Nov, 2023","Blue Euphoria, GL-D199OBEY",Sri Potti Sriramulu Nellore District
199,Nice looking,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor,Botad District,"Nov, 2023","Blue Euphoria, GL-D199OBEY",Botad District
200,not cooling toomuch water coming,1,LG 242 L Frost Free Double Door 2 Star Refrigerator,New Town,"Apr, 2024","Shiny Steel, GL-N292DPZY",New Town
201,Makes a hell of a noise do not buy this product,1,LG 242 L Frost Free Double Door 2 Star Refrigerator,Adoni,"Mar, 2024","Shiny Steel, GL-N292DPZY",Adoni
202,Ok,3,LG 242 L Frost Free Double Door 2 Star Refrigerator,Visakhapatnam District,"Mar, 2024","Shiny Steel, GL-N292DPZY",Visakhapatnam District
203,Nice product value of money installation is are good overall is are perfect 👍,3,LG 242 L Frost Free Double Door 2 Star Refrigerator,Podili,"Sep, 2023","Shiny Steel, GL-N292DPZY",Podili
