,title,text,transformed_date,star,product_num,hp_data
542,TV with great picture quality but very bad (low) sound quality,"A TV only has two main functions.

1/ Display - which this TV handles very very impressively. The display is one of the best in the market in this segment (hands down to this)

2/ Sound - although the sound is clear and crispy, I do not know why nobody has ever mentioned the fact the TV volume is way too low. I have to put my TV in 75-80% volume to even hear what is being played.

I could find only 1 review that says this point.

Please be careful when you are buying this TV. If u have a external speaker then this would be the best TV to get.
if not, THE TV VOLUME IS WAY TOOOOOO LOW TO HEAR. CONSIDER PUTTING YOUR TV VOLUME TO 75-85 TO EVEN HEAR IT PROPERLY.

I am telling this because I already have as a same TV of 2022 model - 43UQ7500 and the sound quality and loudness is just awesome. You don't even need a external speaker but this TV is failing in this area.

I HAVE RETUNED THIS TV TO GET THE OLDER MODEL. (except for the bezel older model is a great overall experience. Bezel and TV thickness won't matter much after sometime)

Display - 5/5
Sound quality - 4/5
Sound loudness - 1/5
Overall - 2.5/5","Oct, 2023",2,Ceramic Black,LG 108 cm 4K Ultra HD Smart LED TV 43UQ7550PSF
543,Worst installation experience (from Amazon and LG),"I want to give negative review because of installation. Its been 10 days since I ordered the product, but i didnt get installation. I have been calling to Amazon for installation, they are providing two contact numbers for LG service center, but these numbers are not working and amazon people also raised complaint more than 6 times till now, however I didnt get any resolution till now and atleast i have n’t received contact details for any service person till now. I have been wasting my time for 2-4 hours for calling amazon and finding LG service center contact details. Finally Indecided and I urged Amazon to take their product and give my refund but they are refusing even for this. This is the worst experience I ever faced from amazon and even from such great brand LG.","Jul, 2024",1,Ceramic Black,LG 108 cm 4K Ultra HD Smart LED TV 43UQ7550PSF
544,Does not power On,"During installation by LG technician the TV did not come On for a long time. The Power On LED sometimes blinked. Then by chance it came on, and it worked. But later, the On indicator also does not come on. Now, waiting for senior technician to come and check it. Will return if it still does not work. Does not Look Good!!","Aug, 2024",1,Ceramic Black,LG 108 cm 4K Ultra HD Smart LED TV 43UQ7550PSF
545,Poor Quality Check,"All the TVs being sold by the seller named Dawntech have issues with quality check, prefer buying one from a physical store nearby. Mine clearly has banding effect and even the Manufacturer LG does not take it seriously, they say if you don't want banding you need to buy an OLED, OLEDs of subpar quality have even worse banding issues.
Thoroughly test a tv in a physical store before buying.","May, 2024",2,Ceramic Black,LG 108 cm 4K Ultra HD Smart LED TV 43UQ7550PSF
546,"Refunded , not happy with performance","Picture quality is good, is performace is not great, even settings take time to open ,get to see a lot of progress bar if opening advanced settings .
Tru motions is not gud , not happy with va panel , i already have 32 inch smart TV with IPS panel purchased in 2015, works much better that this one .","May, 2024",2,Ceramic Black,LG 108 cm 4K Ultra HD Smart LED TV 43UQ7550PSF
547,DO NOT BUY,"This TV is like an old rusty slow desktop with a 100 years outdated software.
The remote is old fashioned with 20 odd buttons half of which you will never use. The TV hangs, is slow and doesn’t catch network easily. There are many models available that are much better","Aug, 2024",1,Ceramic Black,LG 108 cm 4K Ultra HD Smart LED TV 43UQ7550PSF
548,"Voice assistant is not working as Amazon fire stick, it's totally no use.","Voice assistant is not working as Amazon fire stick, it's totally no use.

Other features are nice.","Jan, 2024",3,Ceramic Black,LG 108 cm 4K Ultra HD Smart LED TV 43UQ7550PSF
549,Not Happy with the policy and Product,"Just bought TV 55 inch and I think I got VA panel. On top of that LG installation person told me that I would have got 3 years of warranty if I had waited for few more days till August. Just got 1 year warranty. Also even after doing many changes in colour setting display is not that good. My Benq monitor has much better display and color in default settings. Really disappointed to purchase this TV. Should have gone for Sony 43 inch instead.
Even for installation I had to call 3-4 times. I will sell TV for sure in near future.","Aug, 2024",1,Ceramic Black,LG 108 cm 4K Ultra HD Smart LED TV 43UQ7550PSF
550,"Thw worst installation service, rude installer and suspect unit - do not buy!","Right now I am trying to return the unit without any sort of replacement.
On the unit: the remote was very slow to operate, two of the programs showed weird design patterns after 4-5 minutes of viewing. The installer walked away without explaining the remote (which is really complicated with myriads of buttons). Whenever a wrong button was pressed, I was asked a lot of questions which I could not understand and the TV went into a mode from which only power off was a recovery. The installer refused to return/explain and asked me to complain to LG - worst insult ever.","Aug, 2024",1,Ceramic Black,LG 108 cm 4K Ultra HD Smart LED TV 43UQ7550PSF
551,Not so good,Not taking wifi 5g band. Also colorous are very bright. Just like third class tv. Not up to LG reputation I heard. Cannot connect to sound box. Useless tv.,"Jan, 2024",3,Ceramic Black,LG 108 cm 4K Ultra HD Smart LED TV 43UQ7550PSF
552,TV is great but the exchange experience was horrible,"The TV itself is great. Great picture and sound. Bang for buck.

However I ordered it with exchange and it was not a good experience. First they agreed to take the old TV and then installed the new tv. Post that they threatened me that if I don't pay up they will take away the new tv. They strong armed me into cash payment. Avoid exchange on Amazon.","Jul, 2024",1,Ceramic Black,LG 108 cm 4K Ultra HD Smart LED TV 43UQ7550PSF
553,Very poor hdr performance,"Sdr performance is excellent but just play any 4k hdr content on netflix and you will be disappointed. The dark scenes are impossible to watch its too dark.. panel is too dim to play hdr .
Speakers are also average.. so apps like hotstar sony liv are very laggy","Nov, 2023",3,Ceramic Black,LG 108 cm 4K Ultra HD Smart LED TV 43UQ7550PSF
554,Worst service by Amazon for replacement,I recieved defective product. As per 10 days replacement policy I requested Amazon but they failed to replacement and forced me for refund the amount. Worst service by Amazon,"Aug, 2024",1,Ceramic Black,LG 108 cm 4K Ultra HD Smart LED TV 43UQ7550PSF
555,Worst experience by lg defective in few months,"Play Video
Display pixel damage in few months only. Lg is not responsible for that in warranty also they need 35000/- to fix it . And worst experience my customer service team don’t buy lg products. If u want loss u can go through lg services. The product is in still warranty for 2months","Aug, 2024",1,Ceramic Black,LG 108 cm 4K Ultra HD Smart LED TV 43UQ7550PSF
556,Poor compatible with Gaming Console,I purchased this 3-4 days back ago. Although the TV looks fine to me and picture quality is great but it’s so bad with PS5 because it gets disconnected every time whenever I play. Even my HDMI cable is authentic. I never got this problem before this TV. SUCH A DISASTER EXPERIENCE!!!!!!,"Jul, 2024",1,Ceramic Black,LG 108 cm 4K Ultra HD Smart LED TV 43UQ7550PSF
557,Lg tv,Good,"Mar, 2024",3,Ceramic Black,LG 108 cm 4K Ultra HD Smart LED TV 43UQ7550PSF
558,Awful exchange service. Rejected exchange with lame excuse.,Rejected exchange tv even though same was working. Reason given was tv is slow. Ridiculous and lame excuse. Then told it's worth 1200 only. Looks like big scam. If you can't exchange to offer the same. Otherwise give some good and strong reason. Pathetic service by seller and Amazon,"Jul, 2024",1,Ceramic Black,LG 108 cm 4K Ultra HD Smart LED TV 43UQ7550PSF
559,Worst Service by LG,Don't consider yourself buying the product from a reputed brand. Purchased the TV last week and Even after 40 something calls and dozen of escalation it hasn't been installed. Consider what will happen once repairs will be needed. Consider buying from other brands maybe samsung or sony,"Jul, 2024",1,Ceramic Black,LG 108 cm 4K Ultra HD Smart LED TV 43UQ7550PSF
560,Worst product delivered by Amazon,"Since the item was delivered, I was facing issue with the TV. TV is not working display issue. Please find the attached image","Aug, 2024",1,Ceramic Black,LG 108 cm 4K Ultra HD Smart LED TV 43UQ7550PSF
561,missing wall mount,"Before purchase confirmed that this comes with Wall mount and upon delivery simply charged 2500 to client. very dishonest and not reliable,","Aug, 2024",1,Ceramic Black,LG 108 cm 4K Ultra HD Smart LED TV 43UQ7550PSF
562,App download facility are not easy. I want Facebook app but I Could not download Facebook app,How to download Facebook app in tv,"Feb, 2024",3,Ceramic Black,LG 108 cm 4K Ultra HD Smart LED TV 43UQ7550PSF
563,Voice command missing on remote,"Such a costly TV is not provided a remote with voice command. When enquuired, price quoted for that remote is Rs.3,200.
So, keep rhis in mind before placing an order. Else TV is OK","May, 2024",2,Ceramic Black,LG 108 cm 4K Ultra HD Smart LED TV 43UQ7550PSF
564,Worst,After used 3 months getting lines on screen. For replacement of screen they are asking service charges 1500.,"Aug, 2024",1,Ceramic Black,LG 108 cm 4K Ultra HD Smart LED TV 43UQ7550PSF
565,No app casting,"The app casting doesn't work. You can't directly cast from YouTube, prime and hotstar. The installation guy said it's quite common with LG tv. Apparently itonly works at times.","Apr, 2024",2,Ceramic Black,LG 108 cm 4K Ultra HD Smart LED TV 43UQ7550PSF
566,Ok Product,"I am Writing this review after 1 month use, so if you will consider the brand and pricing its almost okay but not upto that mark.
Yes picture quality and sound quality is superb no doubt, but UI is super and super laggy, in 2024 you really don't want this type of laggy machine even after payment of 45-48K.
Apart from LG brand nothing attractive (Slowness of UI is most disappointing)
PS: Use logical mind rather emotional mind and raise above branding and you can get much better/Faster UI experience and pic/sound quality with less price - I did this mistake :(","Jun, 2024",1,Ceramic Black,LG 108 cm 4K Ultra HD Smart LED TV 43UQ7550PSF
567,A leagy processor and not good remote,"• Good support provided by LG and Amazon
•Very easy to install
• size : 55 inch
• value for money product
• support Bluetooth, wifi, HDMI , USB ports, and all ott apps
• Brightness is also good","Oct, 2023",3,Ceramic Black,LG 108 cm 4K Ultra HD Smart LED TV 43UQ7550PSF
568,Not good,"Not so good product.Its so so recommand to by any other

Not value for money","Aug, 2024",1,Ceramic Black,LG 108 cm 4K Ultra HD Smart LED TV 43UQ7550PSF
569,DO NOT BUY - FAULTY TV WITH PANEL ISSUES,"I recently purchased an LG 65-inch TV via Amazon, excited to upgrade my home entertainment experience. Unfortunately, what arrived was a faulty unit, with the panel flickering incessantly.

Upon contacting LG's installation team, they confirmed the TV was indeed faulty. However, the ordeal didn't end there. When reaching out to Amazon's customer care for assistance, I was informed that they didn't offer exchanges for the TV but would provide a refund.

Expecting a smooth resolution, I awaited the arranged pickup for the return. However, the experience took a turn for the worse when the pickup team arrived, insisting that I contact Amazon to uninstall and repack the TV before they could retrieve it.

This runaround was incredibly frustrating, and the lack of coordination between Amazon's customer service and their logistics team only exacerbated the situation.

Overall, this experience has left me deeply disappointed and has shattered my trust in Amazon's ability to handle such situations effectively. It's disheartening to encounter such poor customer service, especially when dealing with a significant purchase like a TV.","Mar, 2024",1,Ceramic Black,LG 108 cm 4K Ultra HD Smart LED TV 43UQ7550PSF
570,No installation service,If you buy tv from LG they will never come for installation very bad service by Lg will never by any Lg product in future,"Aug, 2024",1,Ceramic Black,LG 108 cm 4K Ultra HD Smart LED TV 43UQ7550PSF
571,Out dated or defective product sold,"I purchased this product from online and it started showing red spot from day one i switched it on. LG support is ok and very slow to fix the issue, instead of replacement lg is now offering panel change only ! This is situation of customer service in India. Defective product sold and later supported with lot of pain to customer

Late Update : July 5, 2024
I got a replacement TV after a long back and forth for 1month with LG, in my case i had good lg local support. Buying online TV is outdated and painful in case of issues","Jun, 2024",1,Ceramic Black,LG 108 cm 4K Ultra HD Smart LED TV 43UQ7550PSF
572,Very Bad service,"The TV is unable to connect with WiFi LG engineer said that mother bord is not working
It should be replaced","Jul, 2024",1,Ceramic Black,LG 108 cm 4K Ultra HD Smart LED TV 43UQ7550PSF
573,Box quality,Disappointed with the box quality very very poor,"May, 2024",2,Ceramic Black,LG 108 cm 4K Ultra HD Smart LED TV 43UQ7550PSF
574,Product fine for the price I got,Issue was with installation. no one came. We contact Amazon 3days later. Though they provided the number and agent came but COULD NOT resolve the volume issue we were facing. Strange engineers,"Oct, 2023",3,Ceramic Black,LG 108 cm 4K Ultra HD Smart LED TV 43UQ7550PSF
575,My remote was not working well,Tv wise good..but remote what I got is not upto mark of the cost...I want to exchange my remote please do needful,"Nov, 2023",3,Ceramic Black,LG 108 cm 4K Ultra HD Smart LED TV 43UQ7550PSF
576,"Do not purchase Lg products ,","No calls for product installation, worst company ever, no one answers from customer care, LG worst service and worst producta","Jul, 2024",1,Ceramic Black,LG 108 cm 4K Ultra HD Smart LED TV 43UQ7550PSF
577,"Good product, bad seller service","Play Video
The quality of this product is good for the price. The service man from the sellers company made a fuss about the exchange procedure and tried to lowball the price. The actual installation process provided by LG was smooth. Overall fair experience","Oct, 2023",3,Ceramic Black,LG 108 cm 4K Ultra HD Smart LED TV 43UQ7550PSF
578,Product demonstration,Poor Operating system demonstration.,"Jan, 2024",3,Ceramic Black,LG 108 cm 4K Ultra HD Smart LED TV 43UQ7550PSF
579,Not good,Sound quality very bad,"Aug, 2024",1,Ceramic Black,LG 108 cm 4K Ultra HD Smart LED TV 43UQ7550PSF
580,Worst installation experience and worst product,"This is most worst experience ever with LG, product was delivered a week ago even after multiple follow ups and escalation.No response from them soo I would really request customer to not buy this product.","Jul, 2024",1,Ceramic Black,LG 108 cm 4K Ultra HD Smart LED TV 43UQ7550PSF
581,Worst service,Product achha hai but amazon se bilkul purchase mat krna bhut hi bekar Service hai koi response ni krta or prime membership lene ka bhi koi fayda ni hota Customer care bhi kuch ni krte,"Jul, 2024",1,Ceramic Black,LG 108 cm 4K Ultra HD Smart LED TV 43UQ7550PSF
582,TV is good but service is worst,Picture quality good but you have to beg for installation.... Worst service of LG,"Jul, 2024",1,Ceramic Black,LG 108 cm 4K Ultra HD Smart LED TV 43UQ7550PSF
583,Very poor product from LG please dont buy it.,"It doest have the motion stability. which result , you cannot enjoys fast moving object properly even in 4 k video quality. Very disgusting watching cricket and football even in buget TV brand MI,HAIER, TLC, SAMSUNG, ,SANSUIE having motion stability to enjoy cricket and football in excellent way . LG service are very bad after having this issue said it will come in TV but not in others brand very disappointing service not working immediately with customer satisfaction please dont buy this LG brand TV and i just want to return but they cant return within 02 days of buying seriously worst LG","Oct, 2023",2,Ceramic Black,LG 108 cm 4K Ultra HD Smart LED TV 43UQ7550PSF
584,No magic mouse remote,I bought an LG tv mainly because I wanted the Magic Mouse remote. Here I feel terribly cheated by the clearly inferior remote provided with this lg tv… just sad,"Aug, 2023",3,Ceramic Black,LG 108 cm 4K Ultra HD Smart LED TV 43UQ7550PSF
585,Such a bad experience,Ordered the product with so much excitement but received a defective unit. and now they are not returning it. citing mismatch serial no. Always keeps on rescheduling. Never thought of having such an experience with amazon. Neither there is any dedicated customer care no. Pathetic service.,"Jun, 2024",1,Ceramic Black,LG 108 cm 4K Ultra HD Smart LED TV 43UQ7550PSF
586,Not such a great tv.. the viewing angle is quite less. Gets blurred with slightest movement.,Not such a great tv.. the viewing angle is quite less. Gets blurred with slightest movement.,"Oct, 2023",3,Ceramic Black,LG 108 cm 4K Ultra HD Smart LED TV 43UQ7550PSF
587,Good LED Tv but received VA Panel as i wanted IPS,Only disappointment is I received VA Panel instead of IPS Panel. Otherwise all gud. Deal was awesome. Got in just 34k,"Oct, 2023",3,Ceramic Black,LG 108 cm 4K Ultra HD Smart LED TV 43UQ7550PSF
588,Poor sound quality,"I have to keep volume at 75 for normal clear sound
Could have been more better","Oct, 2023",3,Ceramic Black,LG 108 cm 4K Ultra HD Smart LED TV 43UQ7550PSF
589,Pic Quality is good sounds good,Value for money But not Bezel less display,"Nov, 2023",3,Ceramic Black,LG 108 cm 4K Ultra HD Smart LED TV 43UQ7550PSF
590,Picture quality is good and sound is ok,Sound quality is not that good,"Nov, 2023",3,Ceramic Black,LG 108 cm 4K Ultra HD Smart LED TV 43UQ7550PSF
591,Good quality from LG but installation facility missing,Technical assistance for Installation did not received from Amazon.,"Oct, 2023",3,Ceramic Black,LG 108 cm 4K Ultra HD Smart LED TV 43UQ7550PSF
592,Avrage performance,Average performance,"Nov, 2023",3,Ceramic Black,LG 108 cm 4K Ultra HD Smart LED TV 43UQ7550PSF
593,Bad experience for this tv display problem,"Play Video
Display problem two problems faced not resolved lg and Amazon person check two times but not resolve problem","Oct, 2023",3,Ceramic Black,LG 108 cm 4K Ultra HD Smart LED TV 43UQ7550PSF
594,Such a worst product,"Do not buy this product because this is not a Google tv this is smart tv their is only few applications is working like YouTube, jio-cenima, hotstar and Netflix. In this TV do not have play stor where you can install many apps, game and other stuffs..please don't waste your money in this TV move other like VU, MI, TCL, Acer and etc. because they much better and cheaper... please don't waste money in LG TV","May, 2024",1,Ceramic Black,LG 108 cm 4K Ultra HD Smart LED TV 43UQ7550PSF
595,and time only 1 yr warranty . service also delay from us.,Dont buy this waste product,"Aug, 2024",1,Ceramic Black,LG 108 cm 4K Ultra HD Smart LED TV 43UQ7550PSF
596,Worst lg service,Package was delivered on time but the installation service from LG is too worst. One will be so frustrated by the time ur tv gets installed. They call u and inform u to be available at particular time but they wont respond until EOD. Same continues for so many days and still ur issue wont be solved.,"May, 2024",1,Ceramic Black,LG 108 cm 4K Ultra HD Smart LED TV 43UQ7550PSF
597,Great Disappointment! Absolutely Worst Product !,"Bought it after going through many reviews. But unfortunately, and surprisingly the results are totally adverse.
I see various issues in this LG 55’’ TV. Listing out few below
1. The voice and lip mismatch throughout
2. Lag in loading the videos with the fast internet 5G speed
3. Picture colour quality is extremely low, worst than any cheap local brand TVs

I regret my decision not to return it within the return period. It’s been 1.1 month , so cannot opt or return.","Mar, 2024",1,Ceramic Black,LG 108 cm 4K Ultra HD Smart LED TV 43UQ7550PSF
598,Budget TV,"The TV is fine as per the budget but there are a lot of shortcomings. Picture quality is fine, sound quality is absolutely normal, by spending a little more money you can buy Sony Bravia. It is best if the budget is up to Rs 40, otherwise stick with this model.","Oct, 2023",2,Ceramic Black,LG 108 cm 4K Ultra HD Smart LED TV 43UQ7550PSF
599,UR7500PSC panel issue,"I got this tv from DAWNTECH ELECTRONICS PRIVATE LIMITED during dasara sale 2023 which got delivered on Oct 17, since most of the DTH channels are not full screen , I couldn't notice the black wavy curves. but a few YouTube videos are full screen and found it. And also the edges of the tv are not rigid when I press the panel keeps moving inside as if the tv edges are improperly fixed.
I noticed it and quickly raised a complaint.

Surprisingly I spoke with the customer care guys and found out that a request for panel replacement has been raised. I was looking for a piece to piece replacement as it's been hardly 1.5 month and the product it self is defective. Frankly I would say I received a defective product.","Dec, 2023",1,Ceramic Black,LG 108 cm 4K Ultra HD Smart LED TV 43UQ7550PSF
600,Received Defective Product,"For those who are reading this.. this not entirely a product review. Let me guide you through the entire process of my agony.
I ordered this item on 8/10/23 and it cost me 23,262.05/- (after offers on no cost EMI). The item was delivered on 13/10/2023. The delivery was prompt and they informed us that technician from LG will call us for installation. Since no one called, so I called back to LG from the contact info provided in Amazon app and booked an installation request on 14/10/2023. The personnel from LG came on 15/10/2023 and when he checked the item (by simply connecting it to power), it was found to be defective because the screen was not switching ON. I tried to return/replace the item on 15/10/23 itself. But only available option was to book a technician. So, I booked a technician (for 17/10/2023, because that was the nearest date available) and I also called customer care to request replacement and they advised me to wait for technician to check. Technician completed the service by evening of 17th (after again reminding through customer care). After 48 hours (which is the standard waiting period for some reason!!!) there was no response from Amazon regarding return/replace. So, I contacted customer care on 19/10/2023. The customer agent concurred that the technician also agrees that the item is defective and said that only return was possible for that item and that he has initiated the return and that within 48 hours someone will come for pick up. But nothing of the sort was updated in the App. I again waited for 48 hours but no one called or came. Then I again contacted customer care on 21/10/2023, and the agent told me that no return has been initiated. At this point I was fed up. They have blatantly lied to a customer on a recorded call. Then this new agent initiated a return which was scheduled for 24/10/2023. The pick up could not happen on 24th because we were not available at home and I again had to call customer care. The agent rescheduled my pick up to 27/10/2023. Then on 25/10/2023 I received a call from pick up agent that he will arrive in 30mins for pick up of TV. He arrived, checked everything and went off with the item. It should be noted that completion of pick-up was not updated in the app which I specifically asked him to update. I raised the same issue with customer care and they told it will be updated within 24 hrs. Then at 3:00pm in the evening the pick-up guy called me stating that the serial no. was not matching and the he cannot complete return. He had checked everything before pick up and now they are saying that details are not matching. I was naturally furious. I denied to accept it back, but he (pick up guy) started threatening that if I don't take it back I will not get refund. Then today morning (26/10/2023) he re-delivered the item to me and took photos (the usual procedure) and went. He was also not clearly explaining why the return failed. All he is saying is that he is acting as per his supervisors orders. Then, I again called customer care informing them of this issue. The agent cross-checked the serial no. and said that all details are matching and that it is a mistake on the part of delivery agent. Now the pick up is scheduled for tomorrow (27/10/2023). Only God knows how many hurdles I have to cross to get my genuine refund. My only advice to whoever is reading this is, Amazon is a very good platform to purchase products as long as they are working. If you end up receiving a defective piece, you will definitely lose your peace of mind because of their conduct.","Oct, 2023",1,Ceramic Black,LG 139 cm 4K Ultra HD Smart LED TV 55UQ7550PSF
601,"Just a decent TV , nothing amazing !","I got a 55 inch TV thinking I will recieve an IPS panel, but alas I got a VA panel .. and even with a VA panel, the BLACKS aren't that good . The upscaling works very avg , the SD channel aren't even worth watching.
Connectivity is good with wifi has ample ports
The webos feels laggy even in 2024 ..not what I expect from an LG tv .so absolutely not easy to use.
Got it in a sale ,so I guess you can consider it a value for money . But without magic remote , the experience ruins it . Had to purchase a magic remote. So consider 2k more. The LG support is excellent at least in bangalore .

I use it in the bedroom . And at least for the the sound is amazing even for a 20 watt speaker. I was genuinely surprised in a good way . So all in all of you are getting this 55 inch TV under 40k.. you can consider it . Else I suggest getting another tv from a different brand . Or you can wait it out for LG UT80 series as they are significantly better having tested it myself in an offline store .","Jul, 2024",3,Ceramic Black,LG 139 cm 4K Ultra HD Smart LED TV 55UQ7550PSF
602,TV quality is good and installation experience is worst,"The TV quality is excellent, but the installation took 5 days. All the technicians (scheduled from Amazon) were giving different excuses and not completing the job. Finally, I called LG customer care directly in the morning, and they sent someone to install it by the evening. The fixed wall mount was free and was brought by the LG technician.","Jul, 2024",3,Ceramic Black,LG 139 cm 4K Ultra HD Smart LED TV 55UQ7550PSF
603,Tv is good. Delivery was good.,"Play Video
I think the tv is all good for entertainment.But I deducted two star for the following:
1) RECIEVED VA PANEL
2) When I tried checking panel for bleeding using white screen… it is not uniformly white(Don’t know if that’s an issue or not) but no case of screen bleeding..luckily.

**Lg team was superb and the WALL MOUNT is free provided by LG itself.","Aug, 2024",3,Ceramic Black,LG 139 cm 4K Ultra HD Smart LED TV 55UQ7550PSF
604,Slow Response,"While the TV was at its best, but its old model and the OS was slow to respond. And the big thing about this is magical remote, very convenient to use... but the response time of the remote to tv is very slow compared to other tvs like reconnect etc. LG should look into this matter. Rest assured it was good one for home.","Jul, 2024",3,Ceramic Black,LG 139 cm 4K Ultra HD Smart LED TV 55UQ7550PSF
605,Very Good picture quality but laggy interface,"Very Good picture quality but laggy interface, not smooth as the other LG TVs","Aug, 2024",3,Ceramic Black,LG 139 cm 4K Ultra HD Smart LED TV 55UQ7550PSF
606,1 year review,"Picture quality is good.
But the operating system that is webos is very sluggish at times.
No magic remote is big disappointment.
Sound is ok and clear","Aug, 2024",3,Ceramic Black,LG 139 cm 4K Ultra HD Smart LED TV 55UQ7550PSF
607,Response is slow,"Web browser, and accessing cards on home is too slow sometimes it takes more than 5seconds.

Tv resolutions is good. Happy but still performance not satisfied.","Aug, 2024",3,Ceramic Black,LG 139 cm 4K Ultra HD Smart LED TV 55UQ7550PSF
608,Magic remote,Magic remote is not included the box,"Aug, 2024",3,Ceramic Black,LG 139 cm 4K Ultra HD Smart LED TV 55UQ7550PSF
609,Delivery person asking money,"Hello,
Today I bought my lg tv from Amazon. I happy with this. But the thing is delivery boy demanding me to give tip of 200 rupees. I have given 150 rupees. I feel very bad for this.","Jul, 2024",3,Ceramic Black,LG 139 cm 4K Ultra HD Smart LED TV 55UQ7550PSF
610,This product was not working,,"Aug, 2024",3,Ceramic Black,LG 139 cm 4K Ultra HD Smart LED TV 55UQ7550PSF
611,Defective panel and long ordeal it getting resolution,"Not happy with the purchase. What I got was probably an ips panel, because the viewing angles were good. Overall picture quality was also quite good.

But the blacks were not that deep. It's OK when you watch TV during the day or with lights on. But if you watch by blacking out the room, the blacks (at the top and bottom.band, if the video doesn't cover full screen) were appearing quite grey.

But the bigger issue was that there were light spots at the bottom. (Pictures attached). So I then played a full black video to check the screen and I could see multiple white patches throughout the screen. It's visible only when black plays though.

The sound quality was quite average. I have a slightly large room (15x20ft) and I had to play in 100% volume to get decent sound. There is cinema mode, in which sound comes even louder. But only the treble increases, not the bass, so I didn't like how it sounded in that mode. And switched back to standard mode at 100%.

I also noticed some motion blur. Not in some high speed video, but normal hand waving. But I was able to tinker with some settings and it improved. I reduced super resolution and also changed motion settings. I dont know which one made the difference, but it was tolerable after that.

Amazon was quick in their response and the brand technician visited the next day to check. He confirmed this is a panel defect, said that he will get the tv replaced in 2-3 days. But he went and filed a report saying that there is no issue with the TV. I kept waiting for the TV for 3-4 days. Then had to call amazon 2-3 times and finally they agreed to send one more technician. 10 days over, and now I was at the end of my patience level. These buggers confirmed appointment after 2 days and didnt turn up at the scheduled time of 10am. There was no response from anyone till 6pm, and finally after a few more calls, amazon agreed to take back the product and refund me. I was really worried if I will be stuck with a defective product after paying 66k. But relived that they are refunding it. Gotta thank amazon for that.

On second thought, i feel even if I get good quality of same TV, its not worth the price, given the sound quality and not so deep blacks. Hence opted for refund instead of exchange. Plus I feel there was no point in paying extra for a ""brand"" since their service was pathetic.","Jan, 2024",2,Ceramic Black,LG 139 cm 4K Ultra HD Smart LED TV 55UQ7550PSF
612,Average TV overall,"1. Display is fine
2. WebOS is worst as the apps keep hanging or don’t launch sometimes
3. Installation took longer than expected as the latest version of web os takes time to update first time
4. TV is a little on the heavier side for this segment
5. Sound effects are ok
6. Remote keys are not buttery smooth","Jun, 2024",3,Ceramic Black,LG 139 cm 4K Ultra HD Smart LED TV 55UQ7550PSF
613,Picture,Picture quality not upto the mark. Little upset,"Jul, 2024",3,Ceramic Black,LG 139 cm 4K Ultra HD Smart LED TV 55UQ7550PSF
614,Not good,Very cheap picture quality of this segment don't buy,"Jul, 2024",3,Ceramic Black,LG 139 cm 4K Ultra HD Smart LED TV 55UQ7550PSF
615,Low audio voice,Got low audio voice,"Jul, 2024",3,Ceramic Black,LG 139 cm 4K Ultra HD Smart LED TV 55UQ7550PSF
616,"TV is good,.but remote is not as expected","TV picture is good, sound is good.But responds.slow and remote is not with good quality","Jun, 2024",3,Ceramic Black,LG 139 cm 4K Ultra HD Smart LED TV 55UQ7550PSF
617,Remote is very bad,I like TV but remote is very cheap. It does not have voice assistant button . It have built in Alexa but there is no voice assistant button in remote.,"Jun, 2024",3,Ceramic Black,LG 139 cm 4K Ultra HD Smart LED TV 55UQ7550PSF
618,Not a great purchase.,"While the picture quality and sound is great.
Lg's insistence on webOS is significantly disappointing.

Their store does not have a good selection of apps. Sideloading Android apps isnt possible and webOS UX leaves a lot to be desired.

Basically this limits what your tv is capable of today with Google or Apple Tv. This forces users to add on an additional device to compensate for the lack of features which is force limited by webOS and its ridiculous limited development roadmap.

Please improve this LG.","May, 2024",3,Ceramic Black,LG 139 cm 4K Ultra HD Smart LED TV 55UQ7550PSF
619,product good for amazon delivery is worst,"amazon delivered this item within the mentioned timeline but they did not inform the installation person about the installation.

After delivery we waited 48 hrs for installation and no one contacted us. After 48 hrs I called LG services and booked installation but after 4-5 times contacted to LG by call and WhatsApp and after 48 hrs (totally after 5 days) only person was contacted for installation. Amanon did not mention this installation process while checking in flipkart same product they have mentioned this information clearly.

During these service center contacts, they had one person's number to contact but that person said I was not covering that area and asked me to contact another one person. Still, that second person never answered the call even calling more than 10 times.

The only good thing is after getting communication from that installation person he completed that entire process within one hour with politeness and needness. for him only this 3 star otherwise zero star only.

Worst service experience ever, recently purchased a Samsung TV and they contacted me and did installation within a single day very satisfying. This issue should be due to the amazon not due to LG. They should inform the LG service team about this process seems amazon not did this if i am not wrong.

Anyway i prepare Flipkart only for all the major purchases like mobile, laptops so many things but very first time went to amazon but very bad experience","Oct, 2023",3,Ceramic Black,LG 139 cm 4K Ultra HD Smart LED TV 55UQ7550PSF
620,Good,Good,"Jun, 2024",3,Ceramic Black,LG 139 cm 4K Ultra HD Smart LED TV 55UQ7550PSF
621,Display and sound,"I am writing this review after 2 days of usage. LED Display is not much good, and sound also not good. If you are looking for a TV for brand and budget take OLED. Deducted 1 star for. They need to provide more better speakers and display. I purchased this tv 28k after discount on credit card including charges. Better to go another product.","Apr, 2024",3,Ceramic Black,LG 139 cm 4K Ultra HD Smart LED TV 55UQ7550PSF
