,title,text,transformed_date,star,product_num,hp_data
236,Bad installation experience,"The technicians of LG were not trained they were newbies and did a poor job of installation. Left extra wire hanging. Did not clarify at the start about the quotation, misguided so that extra copper pipes are needed, extra wire and outlet pipes etc. after drilling holes and hanging the inlet machine they said we need more pipe. My balcony has sufficient space so for the default pipe to suffice. They want to increase the bill and exploit people… I wouldn’t recommend it due to bad service.","Apr, 2024",2,"Copper, AI Convertible 6-in-1 Cooling, 2 Way Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q18JNXE3, White",LG 1.5 Ton 3 Star DUAL Inverter Split AC
237,Don’t bare to buy this product If I have negative rating I can give - 10 this product,"Cooling capacity is very very poor

I have set the temperature as 19 , still cooling is not up to mark, it’s better outside cooling outside of the room.

Worst customer support. No one is responding after the installation done.

Please don’t choose LG Ac in online😟.

If I have negative rating I can give - 10 this product

I felts like i did a big mistake","Aug, 2024",1,"Copper, AI Convertible 6-in-1 Cooling, 2 Way Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q18JNXE3, White",LG 1.5 Ton 3 Star DUAL Inverter Split AC
238,Suitable for 120sqf room size,Low cooling capacity,"Apr, 2024",3,"Copper, AI Convertible 6-in-1 Cooling, 2 Way Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q18JNXE3, White",LG 1.5 Ton 3 Star DUAL Inverter Split AC
239,Part broken,I have received LG AC and when technician came for installation he found that compresser part was broken. How could i get this part replaced.,"Mar, 2024",3,"Copper, AI Convertible 6-in-1 Cooling, 2 Way Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q18JNXE3, White",LG 1.5 Ton 3 Star DUAL Inverter Split AC
240,Nice,Play Video,"Apr, 2024",3,"Copper, AI Convertible 6-in-1 Cooling, 2 Way Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q18JNXE3, White",LG 1.5 Ton 3 Star DUAL Inverter Split AC
241,Worst model.,"Brand has a good value.
This particular model is worst and don't buy. Not getting cool and i have tried all the ways to resolve this issue but it's dummy piece. Need to throw it and buy a different model. Don't waste money and it really disturbs us.","Aug, 2024",1,"Copper, AI Convertible 6-in-1 Cooling, 2 Way Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q18JNXE3, White",LG 1.5 Ton 3 Star DUAL Inverter Split AC
242,Extremely high installation add on charges and ac cooling is not satisfactory at all.,It’s not a 1.5 ton ac in any scenario. Just has 4400 W capacity whereas papasonic and daikin have more than 5000W for the same price.Doesn’t cool well even with Virat mode on. One good thing was installation experience with LG except for exorbitant charges.,"May, 2024",2,"Copper, AI Convertible 6-in-1 Cooling, 2 Way Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q18JNXE3, White",LG 1.5 Ton 3 Star DUAL Inverter Split AC
243,Worst Purchase of life,"I received a product that was not working, i.e. ODU making huge noise and cooling issues.

Amazon never supported a 10-day exchange just a headline.

Now LG, I bought a product which is more expensive than its peers, just for the sake of service, LG also denied replacement, and took around 10 days, that too when I wrote to the CEO's office LG, for 10 days, from the guy who installed to the last visit, they were just trying to convince me that AC is fine,
i had to call, write, and attend multiple calls daily to get work done.

However, finally, they opened ODU and fixed it, I ended up getting a faulty product that can stop working anytime, despite paying the best.

I will give up my prime subscription, As Amazon's policies are not worth at all.","Jun, 2024",1,"Copper, AI Convertible 6-in-1 Cooling, 2 Way Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q18JNXE3, White",LG 1.5 Ton 3 Star DUAL Inverter Split AC
244,No feeling of AC Cooling like other AC and Too much installation charges without standard rate card,"I have ordered AC on last week and installed yesterday and observed:
1. No cooling effect of LG AC.. very bad cooling
So not recommended to purchase this AC
2. Too much charges for installation without showing standard rate card and applied other charge

A. Installation charge: 1299+GST = 1416rs
B. Extra 5 feet Copper pipe : = 1875 rs
C. Drain Pipe plastic 4 metre. = 424 rs
D. Cable 5 feet. = 365 rs
E. Wrapping tape. = 400 rs

But actual cost of material in shop
B: Copper pipe 170 rs / feet = 850 rs
C. Drain pipe. 25 rs / feet = 125 rs
D. Cable. 20 rs / feet. = 100 rs

So be alert and better way to arrange your own material from hardware shop instead of taking from AC installation team.","Jun, 2024",1,"Copper, AI Convertible 6-in-1 Cooling, 2 Way Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q18JNXE3, White",LG 1.5 Ton 3 Star DUAL Inverter Split AC
245,Outdoor unit noise is quite high,My brother uses LG AC similar one. I ordered after checking it. The one i use at my home outdoor unit sound is quite high. From inside room i can hear fan speed rotation like a flight.,"Aug, 2024",1,"Copper, AI Convertible 6-in-1 Cooling, 2 Way Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q18JNXE3, White",LG 1.5 Ton 3 Star DUAL Inverter Split AC
246,"Dont buy, None of the features are working as mentioned","No horizontal swing, but feature mentioned on description
No Virat or diet mode - only HC same as old model
Installation charges 2400 - 1415 charges + 750 compressor stand + 250 drain pipe

No return or replacement policy

No explanation by service provider","Apr, 2024",2,"Copper, AI Convertible 6-in-1 Cooling, 2 Way Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q18JNXE3, White",LG 1.5 Ton 3 Star DUAL Inverter Split AC
247,Cooling not that great,"My room is not very big but this AC doesn't cool it much. It's new. I just bought it a month back. It feels an old ac with a new body.
For cooling purpose LG or this AC model is not great","Apr, 2024",2,"Copper, AI Convertible 6-in-1 Cooling, 2 Way Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q18JNXE3, White",LG 1.5 Ton 3 Star DUAL Inverter Split AC
248,Installation is the key factor!,"These we're the steps that LG says to be provides as per their website !
1.Enjoy the benefits of LG's Skilled Engineers talking care of your product
2.No Vibration,minimized sound level,No Gas leakage in long term
3.Performing proper vacum for faster cooling & better performance
4.Better look,proper laying of insulation to connecting tubes
5.Vinyl tapping on piping
6.Hole properly closed with White cement / POP - No Insect entry / rat bite

What they have done is
1. Vaccum was not done
2.holes were not sealed
3.taping was not proper.
4. Rubber bushes were not placed between the outdoor unit and ac stand which I bought from them. (Rubber bushes are sleeping on my drawer - may be it's not needed but why should company provides that)

As far as AC is concerned please go for who is providing proper installation as the quality and performance relies on installtion quality only.
Brand and it's cost nothing to do with the cooling and mostly all brands are same.

Cheers","May, 2024",1,"Copper, AI Convertible 6-in-1 Cooling, 2 Way Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q18JNXE3, White",LG 1.5 Ton 3 Star DUAL Inverter Split AC
249,Cooling is not good,Cooling is not good. Also i am using other brand ac far better than from it. High cooling also giving normal cooling. If possible refund option immediately I return it.,"May, 2024",2,"Copper, AI Convertible 6-in-1 Cooling, 2 Way Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q18JNXE3, White",LG 1.5 Ton 3 Star DUAL Inverter Split AC
250,installation was rejected by LG in uppal Hyderabad,"be careful when purchasing LG product, installation was denied by LG in Hyderabad location after the product arrived.
Had to escalate several times to get call back from Lg .","May, 2024",2,"Copper, AI Convertible 6-in-1 Cooling, 2 Way Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q18JNXE3, White",LG 1.5 Ton 3 Star DUAL Inverter Split AC
251,Cooling is very poor after 2 months of use,The AC is not capable of cooling in the hot summer season now. I have one more LG AC which is still working fine but this product seems inferior. I'll contact the LG customer service now and hope they fix it without any cost since it's just 2 months old.,"Apr, 2024",2,"Copper, AI Convertible 6-in-1 Cooling, 2 Way Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q18JNXE3, White",LG 1.5 Ton 3 Star DUAL Inverter Split AC
252,"Please do not make the same mistake as I did, this is a tinbox in name of AC","No cooling, worst customer experience, bad product, words can not describe how sad I am to put my hard earned income into this AC, which I never ever got any satisfaction after using it. Totally not a value for money.

I am not sure, why Amazon is hosting products like this and vendors who cheat customers. I am so regretful about this.

First Amazon forgets to ship the essential part of this AC, which is also tagged to be shipped together with this, the 4 mm copper pipe, and when installation team came for setting up the AC, they charged me extra for that pipe, when I called Amazon, they declined to give any support or send the missing components, they gave me a terrible gift voucher, which I never redeemed.

When I call Amazon customer care, they ask to call product care, when I call LG service center they ask to call local repair, when the local repairer comes they do not pay attention to solving the problem, and leave. And then the cycle repeats.

Now, the AC is completely broken, I have had more than six services and two repair sessions on this from LG repairers, but the problem persists.

If anyone reads this, please do not buy this product its a waste of money. Also, do not make the mistake of trusting this Vendor.

@Amazon if you are reading this, this is not called customer experience trying to cater to the world, when you can not even solve people's AC problems, purchased through you.","Nov, 2023",1,"Copper, AI Convertible 6-in-1 Cooling, 2 Way Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q18JNXE3, White",LG 1.5 Ton 3 Star DUAL Inverter Split AC
253,Worst AC in 1.5Ton,"I have purchased this AC on 20 May 2024. From the first day cooling is very poor. Even at the lowest temperature at 16°C my room temperature is showing 32°C. I have been filing complain, wanting to get service but nobody is giving any response from the last 3-4 days, they told we will visit and still nobody is coming.. I think it is .25ton AC which they are selling as 1.5Ton AC. I urge everyone not use buy this LG AC. instead go for DAIKIN, CARRIER, MITSUBISHI, BLUE STAR and if you have budget then O General","Jun, 2024",1,"Copper, AI Convertible 6-in-1 Cooling, 2 Way Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q18JNXE3, White",LG 1.5 Ton 3 Star DUAL Inverter Split AC
254,Performance Issue,"I’ve been using this LG air conditioner for three months now, and I regret to say it’s a complete disappointment. I usually trust LG products for their quality and service, but this one is a failure for the company. Despite my room being standard-sized, this AC fails to cool it effectively, unlike other brands I’ve used. Furthermore, it doesn’t save on energy bills as promised. I deeply regret buying this unit and would not recommend it to anyone. Save your money and look for a more reliable and efficient brand.","Jun, 2024",1,"Copper, AI Convertible 6-in-1 Cooling, 2 Way Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q18JNXE3, White",LG 1.5 Ton 3 Star DUAL Inverter Split AC
255,Compressor was making sound,"The compressor was making sound so the installs personal had to open it up and fix the fan. Can’t believe had to tamper the compressor on the first day.

It’s working fine now. But would be better to QC it as well.","Mar, 2024",2,"Copper, AI Convertible 6-in-1 Cooling, 2 Way Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q18JNXE3, White",LG 1.5 Ton 3 Star DUAL Inverter Split AC
256,Weast of money,"AC at 22 not cool room ,low budget ac have better quality than this.","May, 2024",2,"Copper, AI Convertible 6-in-1 Cooling, 2 Way Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q18JNXE3, White",LG 1.5 Ton 3 Star DUAL Inverter Split AC
257,The pannel is broken,The front pannel is broken and the filter is broken,"May, 2024",2,"Copper, AI Convertible 6-in-1 Cooling, 2 Way Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q18JNXE3, White",LG 1.5 Ton 3 Star DUAL Inverter Split AC
258,Beaware .. this is a compact version ac which cost less,This is compact version which is of less price at showroom as well . Dont fall into the trap.,"Aug, 2024",1,"Copper, AI Convertible 6-in-1 Cooling, 2 Way Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q18JNXE3, White",LG 1.5 Ton 3 Star DUAL Inverter Split AC
259,Worst service from LG team,"I have ordered LG split ac , order delivered in very next day, fast delivery I appreciate that, but after delivery i need to make call for brand installation and demo, after severl days of calling and chatting with brand and amazon customer care servie agents the product was installed after 5 dayz only, the response from lg team was very bad and the response from amazon cc was not upto the mark, there was no proper solution for demo and installation from amazon end, they just told me to contact brand and they given the contact number, so i will recommend those who wish to fast installation of ac dont go for online go for any near by showroom.","May, 2024",1,"Copper, AI Convertible 6-in-1 Cooling, 2 Way Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q18JNXE3, White",LG 1.5 Ton 3 Star DUAL Inverter Split AC
260,Stay away from this buyer,45 Days and It started making noices. Not cooling properly.,"May, 2024",2,"Copper, AI Convertible 6-in-1 Cooling, 2 Way Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q18JNXE3, White",LG 1.5 Ton 3 Star DUAL Inverter Split AC
261,Poor,"After using it for one year, what I found the quality is pathetic. No cooling at all. Even after multiple complaints they come and just clean it but still all in vain.","Jul, 2024",1,"Copper, AI Convertible 6-in-1 Cooling, 2 Way Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q18JNXE3, White",LG 1.5 Ton 3 Star DUAL Inverter Split AC
262,Very poor product,"I have never seen such a bad AC in my life. In the name of cooling, I wasted Rs. 37 thousand of my hard work in the name of LG AC.","Aug, 2024",1,"Copper, AI Convertible 6-in-1 Cooling, 2 Way Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q18JNXE3, White",LG 1.5 Ton 3 Star DUAL Inverter Split AC
263,Just waste of money - Review after 2 months,"In March 2024, I purchased the LG Dual Inverter Air Conditioner, and I would say it's a complete disappointment for the following reasons:

a. Disastrous Cooling Performance: It doesn't cool the room effectively during hot days. With rising temperatures, this air conditioner just doesn't suit the climate.
b. Poor Customer service: Absolutely disappointing. They don’t acknowledge that it's not working, just make minor adjustments, and never follow up.
c. High Energy Bills: Does it even save on the electricity bill? Come on, LG team—this product is a total failure.

In short, this product is not worth a penny, and I do not recommend it. In fact, Amazon should remove it from the listings.","May, 2024",1,"Copper, AI Convertible 6-in-1 Cooling, 2 Way Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q18JNXE3, White",LG 1.5 Ton 3 Star DUAL Inverter Split AC
264,Defective product and very poor installation,"Ac starts to leak water from inside unit within first instant of usage, ac installation mechanic is trained well, even he dont know how to install, he his calling some else for guidance, dont go this ac guys, Lg need to work in their customer service as well as quality of the product","Mar, 2024",2,"Copper, AI Convertible 6-in-1 Cooling, 2 Way Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q18JNXE3, White",LG 1.5 Ton 3 Star DUAL Inverter Split AC
265,Very bad product &LG Service are also very cheap,"I buy lg ac before 2 months ago
And ac not cooling automatically down cooling
And service centre also not giving any solutions
I suggested don’t buy LG products","Jul, 2024",1,"Copper, AI Convertible 6-in-1 Cooling, 2 Way Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q18JNXE3, White",LG 1.5 Ton 3 Star DUAL Inverter Split AC
266,Authorised service installation person cut copper pipe and do welding,"Lg authorised person deputed by lg after delivery of ac cut copper pipe without asking and do welding. On asking told me that threads are not proper to joint loose copper pipes supplied with its unit to connect outdoor unit. I asked Amazon to return or replace unit after above, they popup message that ac is out of stock... What a miserable support from Amazon as I am still eligible for replacement till ten june but nobody replacing this. Don't recommend to purchase from amazon","Jun, 2024",1,"Copper, AI Convertible 6-in-1 Cooling, 2 Way Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q18JNXE3, White",LG 1.5 Ton 3 Star DUAL Inverter Split AC
267,Not satisfied,"I bought it 2months ago and it was delivered and installed like super fast.
If I talk about cooling it’s not effective at all. You can run it all night long on Virat mode and the temperature if the room (10x12x10) drops just 2degrees.

Also, the indoor unit seems like it’s 1ton as it is shorter than the normal 1.5tons indoor units. I clarified with service people who installed it but they said it’s not written in the unit and they installed.

It’s waste of money for me.","May, 2024",1,"Copper, AI Convertible 6-in-1 Cooling, 2 Way Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q18JNXE3, White",LG 1.5 Ton 3 Star DUAL Inverter Split AC
268,LG selling lies. But Amazon is simply awesome.,"Choosing the right capacity is most crucial when buying an air conditioner. But these brands cheat you with their deceptive marketing.

Shame.

This unit is rated at 4400 wats (1.25 Tons) and LG is shamelessly selling this as 1.5 Ton.

Also you get a smart wifi enabled AC at this price point.

The star here is for amazon. Buying on amazon is such a peace of mind. The product was delivered to me and then after reading the specs on the box i decided that this ac will be insufficient for my room.

I requested amazon for a return. They processed the return and refund smoothly.

Three Cheers for Amazon. Such customer service makes Amazon my first choice of buying anything. From small accessories to big purchases.

Amazon 5 Star. LG 0 Star","Apr, 2024",1,"Copper, AI Convertible 6-in-1 Cooling, 2 Way Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q18JNXE3, White",LG 1.5 Ton 3 Star DUAL Inverter Split AC
269,Cooling reduced after one month,"After using it for one month the cooling system got reduced. I am writing about an AC from a LG company, it seems to be a good brand but I did not know that it is not good from the manufacturer AC. The cooling system stopped working within one month, after checking the service team said that it is ok. Our company has ACs of other brands which give good cooling. Now I have bought an AC. we do nothing ,only complain","Jun, 2024",1,"Copper, AI Convertible 6-in-1 Cooling, 2 Way Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q18JNXE3, White",LG 1.5 Ton 3 Star DUAL Inverter Split AC
270,Dont buy,"Seller is cheating by inflating the price. The price of this model as on box is 51k while seller is mentioning 78k.
This is 1.2 ton AC and not 1.5 ton. This very small in the compared to other brands at 37.5K
Also during delivery , the copper wires and nuts were missing, which costed another 3.6K which should come as part of the LG package. Technician mentioned delivery people carefully remove the copper wire and without hampering the box
Most disgusting experience","May, 2024",1,"Copper, AI Convertible 6-in-1 Cooling, 2 Way Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q18JNXE3, White",LG 1.5 Ton 3 Star DUAL Inverter Split AC
271,"AC of no use at all, never buy LG AC, you will be definitely disappointed","LG has failed to produce a minimum basic feature product. In the current competition world, LG like company is producing a product that is of no use.

1. We ordered this 1.5 ton AC because of room size(10X12). Its a very tiny one that produces big noise, I am thinking like I brought a tower fan

2. As this AC is very small size, it is fitted in some part of the room, actual problem starts from here. It doesn't have horizontal swing.

3. Worst design for indoor unit and its air flow, air flows only upwards

4. Remote has lot of buttons with no background light, while you are sleeping and want to change the something then you can't as you need to switch on the light and that will disturb everyone.

Overall, worst design from LG.","Apr, 2024",1,"Copper, AI Convertible 6-in-1 Cooling, 2 Way Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q18JNXE3, White",LG 1.5 Ton 3 Star DUAL Inverter Split AC
272,Pathetic Installation,"Installation costed me 9,000 and the AC is dripping all the water in my room. I have contacted the service guy so many times and he just doesn’t come. It has been 3 days and there has been no solution. I always bought LG products but please, save yourself the trouble and get an AC from a reputable brand and before you think of installing it from a third party expert, warranty is void if you do so. Absolutely avoid.","May, 2024",1,"Copper, AI Convertible 6-in-1 Cooling, 2 Way Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q18JNXE3, White",LG 1.5 Ton 3 Star DUAL Inverter Split AC
273,LG don't make Life's good of their Customer,"AC not maintaining temperature of a 110sqft room even it's HC feature, I bought it for my parents and it ruined their life and my money.
LG customer support is unacceptable, service management people lack in basic skills and professional ethics, they said ask for return where you bought it.

Now finally I have to chase you guys, someone has to pay for this mental harassment of my parents. Donot buy AC, specifically LG","Jun, 2024",1,"Copper, AI Convertible 6-in-1 Cooling, 2 Way Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q18JNXE3, White",LG 1.5 Ton 3 Star DUAL Inverter Split AC
274,Not effective in cooling,"I bought LG A/C (1.5 Ton, 3 Star) after buying 2 other Daikin A/Cs (1.5 Ton, 3 Star). This LG A/C was more expensive than Daikin A/C of similar specs and I had high hopes from LG brand.

However, since deployment, A/C has not been able to provide effective cooling despite installed in room that is much smaller than other rooms where 2 Daikin A/Cs (also 1.5 Ton 3 Star) are installed. Service post installation has been poor too. Other important feature I find missing in this LG A/C is sideways swing.

I will not recommend this A/C.","May, 2024",1,"Copper, AI Convertible 6-in-1 Cooling, 2 Way Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q18JNXE3, White",LG 1.5 Ton 3 Star DUAL Inverter Split AC
275,Low quality product online,"Ac stopped working within 1 month.
Never purchase online, low quality products are being sold online.
Customer service also not upto the mark.","Jul, 2024",1,"Copper, AI Convertible 6-in-1 Cooling, 2 Way Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q18JNXE3, White",LG 1.5 Ton 3 Star DUAL Inverter Split AC
276,Pathetic installation service from LG,Ordered on 4th May. Delivered on 6th May. installation still pending. will be the last time I am ordering large appliances from Amazon as even they cant help if manufacturer is not ready to prioritise their job. LG customer care and service is big joke. sending service engineers details in text after 4 days of delivery and no one contacted us neither they are picking the phone till now. Regret ordering this product and Now I am out of return window as well. never trust this useless brand.,"May, 2024",1,"Copper, AI Convertible 6-in-1 Cooling, 2 Way Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q18JNXE3, White",LG 1.5 Ton 3 Star DUAL Inverter Split AC
277,Decent AC,"I liked the AC, cooling wise it's good. However, there a little things that are annoying. For instance, the remote isn't backlit. It's only been a day since I'm using it, I'll update this review with my final verdict once I've used it for an entire season.

Installation was a great experience. Very prompt and good service.","Jul, 2023",3,"Copper, AI Convertible 6-in-1 Cooling, 2 Way Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q18JNXE3, White",LG 1.5 Ton 3 Star DUAL Inverter Split AC
278,Pathetic service by LG,"I am very disappointed with LG service. I buy LG 1.5 AC from Amazon but not responding by LG for installation multiple time call in customer care but no response from any kind of installation team.I called the local LG service centre and had a 12-day installation done by LG. After that, cooling was not effective in this AC, and I was very disappointed in LG service and products","Jun, 2024",1,"Copper, AI Convertible 6-in-1 Cooling, 2 Way Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q18JNXE3, White",LG 1.5 Ton 3 Star DUAL Inverter Split AC
279,Everything is ok except cooling. COOLING IS BAD.,This product has maximum cooling capacity of 5000 watts and rated cooling capacity of 4400 watts which is way less than the previous year model RS19 or TS19 which was 5500 watts max and 5000 watts rated. Lg is fooling people behind their double inverter and AI techniques. Infact every other brand is offering same cooling (5500/5000 watts). Please do carefully look for cooling capacity before buying.,"Jun, 2024",1,"Copper, AI Convertible 6-in-1 Cooling, 2 Way Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q18JNXE3, White",LG 1.5 Ton 3 Star DUAL Inverter Split AC
280,Water droping from AC and worst service and no warranty only hoax,"Play Video
Worst installation service and worst after service of lg. No one responded for your solution lg tecnician told me to buy from near shop if you want to better service. Amazon need to improve service for managing it's partener for better service to customers. After filling many complains to lg all are closed by lg. After 1 month I write n no solution from lg.","Jun, 2024",1,"Copper, AI Convertible 6-in-1 Cooling, 2 Way Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q18JNXE3, White",LG 1.5 Ton 3 Star DUAL Inverter Split AC
281,Bad experience in second time lg ac no any solution regarding my cooling.,I have purchased 3 star lg ac and very bad experience with lg 3 star inverter split ac .my room size is 10 feet x 10 feet and our room size is sufficient for 1 ton but I have purchased 1.5 ton ac and very bad experience in cooling I am continuously using virat mode but room temperature not increase 28 degree.,"Jun, 2024",1,"Copper, AI Convertible 6-in-1 Cooling, 2 Way Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q18JNXE3, White",LG 1.5 Ton 3 Star DUAL Inverter Split AC
282,Not recommended,"Play Video
After 5 days it starts making sound. Raised complaint with LG customer care but no response from their end. Raised complaint online but no one came. Not sure what to do.
Pathetic service. No backlit display. Ease of use is not ok becase it is not working for me. Quality is not upto the mark. 6 in one feature is totally waste.","Jun, 2024",1,"Copper, AI Convertible 6-in-1 Cooling, 2 Way Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q18JNXE3, White",LG 1.5 Ton 3 Star DUAL Inverter Split AC
283,No one come for Installation,"I am in Coimbatore.Purchased this AC . Got delivered 12.4.2024. I Waited for 10 days now. Called many times to both Amazon and LG customer care.

Still no response from them. They simply telling we working on it. Your issue will be solved in 76 hours.

So please don't buy this LG AC. LG don't have mechanics to install and repair. They give to third party company for installation on contract basis.
These guys giving first priority to customers who bought in local stores not Amazon.

I trusted this brand LG. Now I am thinking I did big mistake. I lost hope.
Amazon, please take return this item and give me refund.","Apr, 2024",1,"Copper, AI Convertible 6-in-1 Cooling, 2 Way Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q18JNXE3, White",LG 1.5 Ton 3 Star DUAL Inverter Split AC
284,Useless product.,Has stopped working 2 months after buying this. Zero cooling even after running continuously for 10 hrs even on so called Viraat Mode. Have raised complaint multiple times and talked to customer support. They schedule a visit everytime but no one comes on the scheduled time. Carrier is much better in this price range. Buy at your own risk.,"Jun, 2024",1,"Copper, AI Convertible 6-in-1 Cooling, 2 Way Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q18JNXE3, White",LG 1.5 Ton 3 Star DUAL Inverter Split AC
285,No cooling,"I am reviewing after 2 months of use.
Please dont waste your money on this dual inverter AC, it's temperature don't comes below 25°/26° C even after whole night operation.
I always used to purchase LG without any second thought but from now onwards I will look for other brands.
It's totally waste of money.","Jun, 2024",1,"Copper, AI Convertible 6-in-1 Cooling, 2 Way Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q18JNXE3, White",LG 1.5 Ton 3 Star DUAL Inverter Split AC
286,Ac not working,This is not giving any cooling at all the technicians of company visiited and asked us to use Virat mode so that I will have to pay huge electricity bills I need proper issue resolvment in this case we customer purchase our hard earned money this not how we get service from technician,"Jun, 2024",1,"Copper, AI Convertible 6-in-1 Cooling, 2 Way Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q18JNXE3, White",LG 1.5 Ton 3 Star DUAL Inverter Split AC
287,Defective product. No Cooling Gas,"From the outlook, the AC and all parts look fine. But when the brand installation team came, they found that there's no cooling gas in the AC. Now the AC is installed but it doesn't work. I've placed a return request and completing all the long formalities...Have now realized the cons of online shopping.","Jun, 2024",1,"Copper, AI Convertible 6-in-1 Cooling, 2 Way Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q18JNXE3, White",LG 1.5 Ton 3 Star DUAL Inverter Split AC
288,Consumes 1 unit every hour.,"Product can also be given only 3 star in review.
Pro: AC wall mount unit is small, so its nice in a manner. Very low sound. Cooling is quick and effective.
Cons: No wifi or horizontal swing. Consumes 1 unit of electricity for every hour of operation.
Tip: Clean the filter at top every 15 days for best cooling result.","May, 2023",3,"Copper, AI Convertible 6-in-1 Cooling, 2 Way Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q18JNXE3, White",LG 1.5 Ton 3 Star DUAL Inverter Split AC
289,Cooling problem,After one month of use we are facing problem with cooling.,"Apr, 2024",2,"Copper, AI Convertible 6-in-1 Cooling, 2 Way Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q18JNXE3, White",LG 1.5 Ton 3 Star DUAL Inverter Split AC
290,Cooling,"Little dispointed , Slow cooling and low room coverage,","Apr, 2024",2,"Copper, AI Convertible 6-in-1 Cooling, 2 Way Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q18JNXE3, White",LG 1.5 Ton 3 Star DUAL Inverter Split AC
291,LG worst company for services,"Performance of ac is not good, within 2 months of purchase ac is not cooling properly, customer care service and dealing people doesn't respond well and doesn't even show interest amd give satisfactory answers for the query and worst experience for this company, this was my first and last experience with this brand ( LG) . Highly unprofessional customer care service provider's and team, highly disappointed with this product in terms of cooling.","May, 2024",1,"Copper, AI Convertible 6-in-1 Cooling, 2 Way Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q18JNXE3, White",LG 1.5 Ton 3 Star DUAL Inverter Split AC
292,Worst,"Delivery and package was good..
But the Lg technician worst . Rude behaviour.","Jul, 2024",1,"Copper, AI Convertible 6-in-1 Cooling, 2 Way Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q18JNXE3, White",LG 1.5 Ton 3 Star DUAL Inverter Split AC
293,Not cooling properly,AC is not cooling properly,"May, 2024",2,"Copper, AI Convertible 6-in-1 Cooling, 2 Way Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q18JNXE3, White",LG 1.5 Ton 3 Star DUAL Inverter Split AC
