,title,text,transformed_date,star,product_num,hp_data
401,Damaged Product,"I got cheated with damaged Product and lost my working item in exchange. When the agent came to pick it up he asked for 700 more. And because of damage in LG product, it was not replaced rather return happened. Eventually I had to give up my working refrigerator at 400rs. Pathetic experience!! Never buy again!!!","Jun, 2024",1,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
402,Price is high but product is good,Good performance,"Nov, 2023",3,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
403,Damage,,"Nov, 2023",3,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
404,"Very bad product, no cooling","In two years, it needed to serviced two times. Pathetic service from LG. They forward call to local agencies which take their own time. In my case they came for repair after 12 days.
The call center guys are great. They probably will blame you.","Jun, 2024",1,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
405,Cooling issues,"No cooling in fridge and refrigerator
Automatically changing the cooling points
We have raised a complaint last month still they haven’t solved it","Jun, 2024",1,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
406,"Don't Buy LG products, I was cheated with Brand..Worst Service ever..","I purchased in October 2023, Observed More noise issue with refrigerator. Then we raised Request for service, the Technician told it was normal sound. Recently we raised service request again. The service person observed keenly and tested..Over heating and more noise is observed..So finally Compressor gone...still waiting for new Compressor.... Don't buy LG products. Same issue with Washing machine too..I purchased as LG is is the brand..but waste of Money....Worst service.","Apr, 2024",1,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
407,Good product... Needs better handling while delivering,Casket and body are a bit tampered.... delivery partner saidInstallation guy will fix it or replace it,"Aug, 2023",3,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
408,Very bad quality fridge,Bahut ghatiya quality ki fridge hai 6 mahine me hi compressor kharab ho gyaa or Lg wale abhi support nhi krte hai or nahi phone uthate ..... Please Lg ki fridge mt lena bhai log,"Jun, 2024",1,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
409,Freezer cooling issue,"La st month i purchased this fridge. There is only one major issue is that freezer is taking 2 days to make ice.I have complained still issue is not solved.
My request to people who is buying. After installation person will ask for OTP. Please do not share that until you are not statisfied with the function because you have 10 days replacement option..","Jun, 2022",3,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
410,Worst experience,"Play Video
The product has dent but as due to i am working women, i took a day off to receive the delivery and this what i received. But as i font have time to keep order","May, 2024",1,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
411,Good design with poor quality.,"We were satisfied with the product till a few days ago. One year of warranty has expired a couple of months back. The temperature control has stopped working. Called service personnel, have to shell out a few thousand rupees for the repairs.","Jul, 2022",3,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
412,Very poor after sales service. Faulty product.,"Play Video
This fridge was bought in May 2021. Within a year a little ice started forming in the freezer section. But that gradually increased. To my misfortune when I finally called the LG customer care it was just over a year. I was told that the warranty was for only a year on the fridge and 10 years on the compressor. After registering a complaint I had to follow up with the mechanics for 2 weeks before someone turned up. I was charged Rs 750, for the mechanic to tell me that the rubber lining could be faulty. He turned it around and left. The problem still continues and no one has yet come to attend to the fridge. It's frustrating to know after shelling out Rs 35k you are still stuck with a faulty piece.","Jul, 2023",1,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
413,Not value for money,I bought this fridge 18 months ago. One week ago I found freezer and fridge are not cooling and we called service centre who sent an Engineer. His diagnosis was that certain grill was not working and needs procurement from Bangalore or Noida. We kept waiting for five days but he did not communicate. On calling centre I was assured assisstance and then he phoned that part had not arrived. Storage capacity and ice making function is unsatisfactorily slow,"Mar, 2023",2,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
414,Not cooling at high level also . Items in freezee are spoiling,"We brought freeze about 12 days and observed that Not cooling at high level also . Items in freezee are spoiling. Do not purchase in online.

Customer support is also poor. Call is not going Customer support numbers which is given at Amazon site.","Mar, 2024",1,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
415,Fridge Body color issue,"Within 6 month Upper Body transforms the color itself very disappointed, its look like some one spitting on fridge.","Apr, 2024",1,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
416,Third Class and Broken Product Received,"Received the product few days ago and the company person came today for installation and demo, while demo we find that utility drawer was broken, after talking to LG Customer Care regarding this, their answer was ""they can't do anything as it has been ordered online, replacement is not possible and we will have to buy the drawer again, they have talked very rudely and unprofessionally. They have also told to contact Amazon customer care as LG does not levy any responsibility of the product"" the demo person also was a witness of the broken drawer.
Very highly disappointed by the response from the LG customer care and after sales services. Will never buy anything of this company again and specially online.","Oct, 2023",1,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
417,Received damaged product,Refrigerator has scarches on front door almost looks like used product.,"Oct, 2023",2,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
418,Average product,"Pro-
- Fast cooling
-Door cooling is good feature.
-Large space inside.
Cons-(at this price range)
-No light in freezer area.
-limited convertible option.(only freezer can be converted to refrigerator)
- No 5.1 convertible option.
- Very simple appearance, better eye capturing appearance refrigerator available","Aug, 2021",3,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
419,The whole amazon system is fraud there pricing are totally fraud,"In amazon great Indian 7 oct 2023 festival prices were same but now on 23 oct 2323 the bank discount were making difference of 3000 when using hdfc credit card
I should have not purchased the product in great Indian festival now the discount are increased
This whole system is making fool of consumer even price tracker not show correct value
But it's now available for very low price compared to great Indian festival 15 days ago
Product is good working as accepted
But a regret of making fool myself is not good","Oct, 2023",1,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
420,Delivery service is worest service,"So many scratches and dents on refrigerator
Defrosting is more power consumes on homeinverter","Apr, 2024",1,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
421,Complained defective refrigerator refund.,Defective refrigerator not pickedup and till now not refunded,"Apr, 2024",1,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
422,Please do not buy this product.,"Normally after purchasing of new Fridge it does not give problem at least for 3 to 5 year. After purchased of this Fridge, within 14 months it's cooling fan stop working....it was very small fan. I have put complaint to LG Service & technican has changed complete kit & charged 2700/-....was not at all happy with this product. In future will not buy any LG product.","Nov, 2022",2,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
423,It's very tippical product,It's very samelly product and their are so many fetures are not available whichever in menu or demu is available hear.it's very tippical product.i hve facing lots of seml issue and that's is not resolved yet.both section uper and lower smell is going on.,"Feb, 2024",1,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
424,Not cooling enough,"I bought this fridge not even 6 months back and it already needs repair of parts! It's not cooling enough. The spaces given in door are too small to fit even small dabbas or bottles. The freezer has its moods, some days there is frosting inside and some days things are melting away. It makes some sounds also sometimes. Very disappointed with the product. Doesn't look that great also..looks much smaller in size in real. The fruit tray is small in width, bigger sized apples get stuck and then it becomes hard to close the tray. Older products used to work for years at a stretch, when you are paying this much u expect it to work without problems atleast for 2 years. I think this one is a not to buy.","Aug, 2021",2,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
425,"Facing issue, twice the engineer has visited.","Facing issue, twice the engineer has visited. vegetables are getting rotten, too chilled , temperature not maintaining properly!! Very bad customer service. New fridge and all my vegetables are getting rotten inside!! Horrible experience","Feb, 2024",1,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
426,Disappointed with the performance,"In three week only the refrigerator has stopped cooling and required service now.
The compressor is dead as per the engineer and still waiting for replacement.
Very poor response from the lg service team as well","Feb, 2024",1,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
427,Lg service vary bad 👎,"I have raised 5 time complain no any technication came or they close complain automatic .vary bad behavior by lg so rud
Also no given proper demo","Feb, 2024",1,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
428,Never buy this,"Facing issues with cooling within a year. Sensor and dc motor fan not working. Lg customer care is not responding even after multiple calls . Very poor service, will never buy LG products again. Expensive fridge is damaged now. Requires additional cost to repair it, even then technician is not sure if it will work .

Extremely disappointed on Amazon selling products with manufacturing defects.","Sep, 2023",1,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
429,Absolute mess by Amazon.,"As a prime member, never expected Amazon to be this absolutely horrendous. Ordered this fridge with scheduled delivery of 2nd August. However, got a call from the executive that the shipment had arrived on 31st July. We scheduled this shipment for 2nd because we weren’t home, so the executive took it back. BUT MARKED THE SHIPMENT AS DELIVERED. Now calling amazon and bluedart daily to figure out where the shipment is. Daily there is a promise of a call back with an update, daily there are no call backs. Prime membership is a waste. No priority resolution is being provided. My sincere suggestion is to never opt for a scheduled delivery because Amazon will never take responsibility for it. I don’t know the condition in which this fridge is stored at the moment, whether there’d be an visible damage, dents etc on it when finally delivered. So much anxiety and unnecessary calls being placed daily. Better to get it from a local store. Will never order large items from Amazon ever again.","Aug, 2021",1,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
430,Received damaged product,I received damaged product which was not working and hence we had to return it back. Delivery and collection service was good by Amazon.,"Jan, 2024",1,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
431,Received damaged freezer tray.,Received damaged freezer tray.,"May, 2022",3,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
432,Delivery persons not good.,Fridge is fine. Amazon delivery boys cheagted not good. They takenRs.1000 and not given receipet.,"Nov, 2021",3,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
433,Want replacement of default product..don't buy such products online,Don't buy any big products from Amazon..they don't take any responsibility if things are default..I ordered this fridge to see diwali deals after receiving fridge just after 7 days its started over cooling..technician visited n told sensor are not working..follow up lots..waiting for replacement n now they are saying no product is available for replacement..if you buy offline from store they give fast solution and replacement.. fridge is very good but if you are spending so much money don't buy from Amazon,"Nov, 2020",2,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
434,Worst Service,"Worst Service by Amazon & LG both are careless. Horrible service, Since refrigerator arrived as soon unboxed we got to know fridge is defective and deep freezer is not working and cooling was not happening. We are following up since day 1 for replacement untill now it did not happen. Even Pick up Guyz are playing around simply they are calling and cancelling the request. All are playing around. I don't know how to escalate this to management team.

Even the seller is worst Dawntech seems even they did not turn up. Please do not buy from them","Jan, 2022",1,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
435,LG should give more design options in 300-400 ltr refrigerator segment.,Overall good product and can be considered value for money. But the refrigerator looks and design is bit old and does not look modern.,"Nov, 2020",3,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
436,"Inefficient Cooling, Fruits","Cooling is not upto the Mark, Fruits & Veggies doesn't last for more then 3 days whereas in whirlpool it would be fresh for upto 7 days & also gets bad odour","Apr, 2022",2,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
437,LG fraud,Total fraud by LG in storage ... They reduced inches space and ice tray are not fitting in the freezer... Total waste of money.,"Jul, 2022",2,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
438,Defective piece,Bought this fridge on 27-01-23.jusr a little after one year freezer stopped working some fan had to be changed. Then after few months compressor needed to be changed. Now again freezer is not working. Never had such an unreliable fridge in my life. The worst purchase of my life.,"Jan, 2023",1,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
439,good,good,"Dec, 2021",3,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
440,Touch panel noi working,"Doesn't work properly, touch panel damage and not in working condition, it doesn't take command","Oct, 2023",1,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
441,Unsatisfactory,It failed to keep vegetables and fruits retaining their freshness and refrigerator compressor makes sound. Beign costliest among others such as samsung whirlpool I preferred lg but it has made me feel regretful for opting lg now,"Dec, 2021",2,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
442,Sensor stopped working within a year of buying. LG is the worst,"Sensor isn’t working. Customer care has suggested to replace the entire board present in the freezer which is damaged due to voltage fluctuations. Honestly, there has been no fluctuation whatsoever where I stay & this fridge came with a guarantee that a stabiliser isn’t needed. This is within a year of buying it. Pathetic product. Not recommended buying this.","Aug, 2022",1,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
443,Refrigerator Broke down after just 2 years,"Refrigerator Broke down after just 2 years and Customer Care is pathetic. Only Compressor covered under warrant, Gas refill costing 3000 + Service charge, does not guarantee fix for 1 day also.","Aug, 2023",1,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
444,Heavy noise device,Compressor is giving continuously heavy noise.,"Jan, 2021",3,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
445,Cooling fan not working within 6 months,Cooling fan stoppen working with in six months after we purchased. Engineer said to avoid these issues we need to use stabilizer. But it was clearly mentioned no need of stabilizer. I believe amazon selling 3rd class products which were repaired already. I would suggest dont buy in amazon even you get for less price. Its totally cheating the customers.,"Apr, 2022",1,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
446,High time worst....,Please do not buy this product. I have received this product on 7 th October and within 10 days it stopped working. LG guys will keep you on hope for infinite time and will never give you a solution. Today it's 30th but still no resolution. After sales service is high level worst. LG will ignored you like they have did some benevolence on us.,"Oct, 2021",1,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
447,Vary bad circuit design by LG,Vary bad product. I purchased and within 8 days only ants and cockroaches broke the entire circuits. LG has not designed this product bugfree. Ants and cockroaches are common in the kitchen so I am vary much surprised that how LG designers missed this common thing. I preferred to return this product but LG and amazon made me fool.,"Nov, 2021",1,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
448,Poor quality refrigerator,cooling fan of the fridger stops working after every 8 to 10 months and they charge huge money for the same. Don't buy it,"Apr, 2023",1,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
449,Defective product,"Review after Two years .
Defective product. No support from LG on this model.
Better stay away .","Apr, 2023",1,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
450,Faulty Refrigerator,Completely pathetic and faulty refrigerator. The sensors and fan stopped working just after 1 year of purchase. Nothing is covered by warranty.,"Jan, 2023",1,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
451,Disappointed,Received an damage product and it took lots of trouble for returning the damage product and get back the money which I have given,"Aug, 2024",1,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
452,Very bad product,Using it for a more than year now and not happy with either quality of product or service provider,"Jan, 2023",1,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
453,coverible freeze actually this is not converible freeze.bcs every two days you must change mode,They write coverible freeze bit actually this is not converible freeze.bcs every two days you must change a mode. So yuo shoud not buy this model if you try to save energy,"May, 2022",1,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
454,Worst Amazon experience,Don't buy this at any cost. Item will be delivered but demo and installation proper updy are not at all available. If you ask Amazon customer service they tell us to contact LG and if we want to connect to LG nobody replies or they provide any updates,"Oct, 2021",1,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
455,"We already compain , during installation technician found tray broken below ice tray. He mentioned.","Technician mentioned in his report, which we shared to you. Pls get replaced urgent .
If not, means not 100% customers satisfaction.","May, 2022",1,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
456,Fridge started giving problems in one year,"Hi,
The fridger of the fridge stops working after one year. Very disappointed by the LG as this is my first product.
Please dont buy blindly","Aug, 2022",1,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
457,Cheated by AMOZON on this product,"Purchased products in the month of NOV 2020 through amozon and the product is not working and have raised complaint with LG Dear Customer,
Your Complain RNP201228031088 is in process(Reason : Gas Charging.).For any support,
LG is not able to solve the issue
And no support from AMAZON as well","Jan, 2021",1,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
458,Cheap quality,Poor quality of vegitable & fuit box contains ner . It is cheap third class plastic.,"Oct, 2020",2,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
459,Seller should check the product properly before shipment.,"Overall good product,but getting a cracking sound while closing the refrigerator door,processed for replacement.Hope this time I should get best one with zero defect.","Feb, 2022",1,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
460,Very poor quality product,"Had bought this in march 2021 stopped working in dec 2021 got it repaired,now again the same problem same error msg I have posted the photo of the same.","Dec, 2021",1,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
461,Receivd in damaged condition,"5 stars for fastest delivery but
Refrigerator received with a damage at the upper right hand corner
It can be understood damage at outer body but surprised to see damaged vegetable box eventhough having so much packing.
Strange","Jun, 2021",1,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
462,LG servervice is horrible,"16/06/2020 i received item ,completed 4 days still not done installation Horrible LG service.....Too bad","Jun, 2020",2,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
463,Very disappointed 😞,Very disappointed.,"Feb, 2021",2,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
464,Product is good but the suspicious activity of price change during sale is not acceptable,"Product is good as I got after bank discount and exchange @ 26899**
Seller are not trust W0rthy
Price tracker are also not able to track prices","Dec, 2023",3,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
465,DONT BUY IT,ITS NOT WORTHY I GOT A FAULTY PRODUCT AND I AM TRYING TO RETURN IT BUT ITS NOT AMAZON AND DELIHVERY ARE PLANNING AND PLOTING FOR NOT DONIG PICKUP,"Jun, 2021",1,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
466,Could have bought ather model.,"You can not keep anything on top of fridge some power unit is there. We Indian use fridge top shelf.
Digital display is inside which is bad.","May, 2021",1,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
467,Poor response,Product delivered and time but no response from installation team after multiple follow ups and reminders. Worst response from installation team,"Jun, 2021",1,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
468,Never buy Lg refrigerator,"Worst experience with Lg customer service no response at all .
My refrigerator was not working from last 1 month when i call customer support they suggest me to call Lg head office and no one is receiving my call in head office .
I","Jun, 2024",1,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
469,Deliver damage product,Deliver a damaged product afterwards offers some cashback to accept that damaged product but I refused and request for replacement but again deliver the damaged product.,"Apr, 2021",1,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
470,Good,"Good refrigerator but received a dented one so asked the delivery boy to cancel it.
Will order again and update the review accordingly","Oct, 2023",3,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
471,Quality,Quality of the body is not good. It was delivered with dent,"Oct, 2021",1,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
472,waste product,"Play Video
6 months","Apr, 2022",1,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
473,Not working within 6 months,Worthless,"May, 2022",1,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
474,Amazon need to fix description,"This is 2 star energy rating,but all places it is described as 3 star. Very bad on Amazon to give wrong information.","Oct, 2023",2,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
475,Useless product with no auto defrost,,"Aug, 2021",1,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
476,Dont buy LG refrigerators cos no backup support at all,Don't buy lg refrigerators cos I purchased days earlier n within 24 hrs become defective and no response from lg side no backup support at all.,"Mar, 2024",1,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
477,Bad product,Value for money,"Sep, 2020",1,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
478,Some really unpleasant changes,"I'm a loyal LG customer but this one choice has me completely confused and frustrated, it was like the fridge was designed by someone who never uses one.

They look a lovely refrigerator, made is quieter - extra points for that, took away all color options and stuck to a bland silver, and here's the double whammy - they removed all the slots for putting the shelves!

If you want to change the spacing - which is pathetic by the way - large spaces at the bottom which cannot be divided at all, there's no way of working around it other than using some stackable boxes. No flexibility at all.

Secondly, unfortunately we didn't realise this when we went to buy the fridge (bought it elsewhere, so it was really bad inspection on our part but we never had these issues before so didn't know better) - the door does NOT close automatically! This apparently is a very 'smart' feature now applicable in all new LG refrigerators. If you gently close the fridge door, it will stall at half closed, and not close automatically.

Thirdly, they take your health very seriously. Taking out the vegetable tray will mean literally bending all the way to the floor - the opening handle is at the very bottom! Genius design, as I mentioned. Another thing we didn't really note when we bought this. My mistake that I had a preference for LG. It is very quiet though, which is important to me.

Fourth, if you want to readjust the fridge temperature, you will have to press the buttons by shoving your head into the fridge as it is at the back. New designs like Samsung have this on the door.

So think twice. The advantages here are the silent functioning and if you want it, the enormously large third shelf, but there are so many cons in the whole series by LG right now, you might want to consider another brand.","Apr, 2024",3,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
479,Don't Buy LG,They stopped their invertor compressor production before our 10 year compressor warranty. After that they will not able to repair the refrigerator. Nor they are replacing the refrigerator on their own cost. Only 20% cost they are giving back to us to buy new product. Non-technical services provided by LG Electronic.,"Sep, 2023",1,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
480,I bought it 2 times and both the tym product was defected,I definitely not like the product and the seller. Seller is sending continuously defected item and Amazon is not blacklisting this seller..,"Oct, 2023",1,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
481,damage product recieved,damage product recieved no exchange option available refund takes time longer than expected. . . . . . . .,"Dec, 2023",1,"2023 Model, GL-S342SDSX, Dazzle Steel, Convertible with Express Freeze",LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator
